Vertices,Density,Time taken(ms)
1,1,17
2,1,30
3,1,45
4,1,56
5,1,83
6,1,89
7,1,98
8,1,124
9,1,124
10,1,138
11,1,145
12,1,165
13,1,183
14,1,200
15,1,223
16,1,212
17,1,224
18,1,229
19,1,264
20,1,318
21,1,310
22,1,307
23,1,315
24,1,351
25,1,356
26,1,352
27,1,405
28,1,382
29,1,381
30,1,424
31,1,448
32,1,429
33,1,451
34,1,484
35,1,466
36,1,486
37,1,512
38,1,524
39,1,512
40,1,564
41,1,546
42,1,560
43,1,621
44,1,600
45,1,1803
46,1,701
47,1,625
48,1,650
49,1,648
50,1,1664
51,1,730
52,1,708
53,1,1525
54,1,750
55,1,1323
56,1,800
57,1,815
58,1,1161
59,1,844
60,1,833
61,1,1180
62,1,888
63,1,850
64,1,934
65,1,893
66,1,939
67,1,949
68,1,954
69,1,1047
70,1,993
71,1,1031
72,1,1003
73,1,1028
74,1,1054
75,1,1041
76,1,1078
77,1,1071
78,1,1568
79,1,1090
80,1,1147
81,1,1131
82,1,1164
83,1,1167
84,1,1184
85,1,1204
86,1,1299
87,1,1241
88,1,1351
89,1,1343
90,1,1302
91,1,1350
92,1,1322
93,1,1343
94,1,1575
95,1,1580
96,1,1402
97,1,1729
98,1,1548
99,1,1519
100,1,1471
101,1,1468
102,1,1488
103,1,1484
104,1,1503
105,1,1542
106,1,1616
107,1,1563
108,1,1562
109,1,1747
110,1,1868
111,1,1570
112,1,2103
113,1,1656
114,1,1663
115,1,1685
116,1,2172
117,1,1765
118,1,1711
119,1,1792
120,1,1793
121,1,1878
122,1,2340
123,1,1973
124,1,1786
125,1,1807
126,1,1839
127,1,1983
128,1,2060
129,1,1874
130,1,2013
131,1,2153
132,1,2019
133,1,1937
134,1,2021
135,1,2091
136,1,2084
137,1,2092
138,1,2326
139,1,2362
140,1,2145
141,1,2070
142,1,2112
143,1,2124
144,1,2202
145,1,2179
146,1,2173
147,1,2510
148,1,2410
149,1,2229
150,1,2352
151,1,2298
152,1,2765
153,1,2353
154,1,2331
155,1,2305
156,1,2474
157,1,2451
158,1,2402
159,1,2547
160,1,2443
161,1,2568
162,1,2501
163,1,2456
164,1,2570
165,1,2551
166,1,2662
167,1,2632
168,1,3224
169,1,2899
170,1,2776
171,1,2900
172,1,2720
173,1,2928
174,1,2619
175,1,2979
176,1,2974
177,1,2761
178,1,2980
179,1,2900
180,1,2818
181,1,2794
182,1,2872
183,1,3243
184,1,2919
185,1,2916
186,1,3889
187,1,3761
188,1,3444
189,1,3081
190,1,2965
191,1,3095
192,1,3288
193,1,3038
194,1,3030
195,1,3106
196,1,3062
197,1,3157
198,1,3150
199,1,3240
200,1,3232
201,1,3475
202,1,3268
203,1,3293
204,1,3886
205,1,3876
206,1,3439
207,1,3283
208,1,3308
209,1,3319
210,1,3291
211,1,3328
212,1,3399
213,1,3406
214,1,3752
215,1,3483
216,1,3667
217,1,3453
218,1,3583
219,1,3858
220,1,4392
221,1,3999
222,1,3576
223,1,3722
224,1,3566
225,1,4243
226,1,3642
227,1,3693
228,1,3802
229,1,3801
230,1,3732
231,1,3786
232,1,4160
233,1,3870
234,1,3805
235,1,3786
236,1,3994
237,1,3911
238,1,3862
239,1,4091
240,1,3956
241,1,4064
242,1,3912
243,1,3891
244,1,4095
245,1,3975
246,1,4190
247,1,4112
248,1,4215
249,1,4096
250,1,4099
251,1,4046
252,1,4067
253,1,4150
254,1,4459
255,1,4227
256,1,4354
257,1,4275
258,1,4247
259,1,4331
260,1,4347
261,1,4465
262,1,4432
263,1,4508
264,1,4600
265,1,4457
266,1,4497
267,1,4849
268,1,5205
269,1,4975
270,1,4682
271,1,4615
272,1,4558
273,1,4665
274,1,4605
275,1,4703
276,1,5119
277,1,4700
278,1,4788
279,1,4885
280,1,4730
281,1,4714
282,1,4815
283,1,4788
284,1,5046
285,1,5020
286,1,4954
287,1,5098
288,1,5432
289,1,5058
290,1,5443
291,1,5075
292,1,5266
293,1,4872
294,1,5196
295,1,5058
296,1,5086
297,1,5076
298,1,5010
299,1,5223
300,1,5051
301,1,5085
302,1,5219
303,1,5303
304,1,5385
305,1,5379
306,1,5717
307,1,5317
308,1,5867
309,1,5445
310,1,5325
311,1,5395
312,1,5427
313,1,5677
314,1,5297
315,1,5560
316,1,6079
317,1,5432
318,1,5856
319,1,5610
320,1,5522
321,1,6946
322,1,5837
323,1,6753
324,1,6163
325,1,5802
326,1,5611
327,1,5537
328,1,5754
329,1,5810
330,1,5824
331,1,5852
332,1,5730
333,1,5848
334,1,6005
335,1,6012
336,1,6163
337,1,5669
338,1,5977
339,1,6105
340,1,6322
341,1,6240
342,1,6872
343,1,6231
344,1,6357
345,1,6098
346,1,6655
347,1,6074
348,1,5947
349,1,6041
350,1,6222
351,1,6273
352,1,6237
353,1,6336
354,1,7020
355,1,6529
356,1,6235
357,1,6625
358,1,6907
359,1,6311
360,1,6596
361,1,6972
362,1,6424
363,1,6668
364,1,6645
365,1,6734
366,1,6494
367,1,7214
368,1,6547
369,1,6976
370,1,6690
371,1,6657
372,1,7526
373,1,7081
374,1,6883
375,1,6860
376,1,6716
377,1,7015
378,1,7008
379,1,7507
380,1,7064
381,1,6962
382,1,7132
383,1,7095
384,1,7712
385,1,7148
386,1,7706
387,1,8119
388,1,7046
389,1,7174
390,1,7105
391,1,7979
392,1,7731
393,1,7579
394,1,7165
395,1,7637
396,1,7107
397,1,7427
398,1,7552
399,1,7384
400,1,7744
401,1,7398
402,1,7574
403,1,7701
404,1,7738
405,1,7719
406,1,7884
407,1,7932
408,1,8172
409,1,8747
410,1,7627
411,1,7757
412,1,7969
413,1,7726
414,1,7680
415,1,7711
416,1,8037
417,1,7869
418,1,7921
419,1,7954
420,1,8424
421,1,7869
422,1,9365
423,1,8224
424,1,8197
425,1,8614
426,1,8126
427,1,7879
428,1,8170
429,1,8099
430,1,8211
431,1,7858
