Vertices,Density,Time taken(ms)
150,1,2715
150,2,4208
150,3,4207
150,4,4196
150,5,3603
150,6,4638
150,7,4565
150,8,4009
150,9,4837
150,10,4868
150,11,4445
150,12,4935
150,13,4603
150,14,4662
150,15,4598
150,16,4831
150,17,4821
150,18,4826
150,19,5046
150,20,5281
150,21,5774
150,22,5197
150,23,5838
150,24,5608
150,25,5615
150,26,6270
150,27,5761
150,28,6521
150,29,5749
150,30,5799
150,31,5878
150,32,5788
150,33,5842
150,34,6088
150,35,6289
150,36,6127
150,37,6661
150,38,6965
150,39,6397
150,40,6620
150,41,6267
150,42,6444
150,43,6505
150,44,6627
150,45,6473
150,46,6273
150,47,7558
150,48,6794
150,49,7119
150,50,6783
150,51,6710
150,52,6719
150,53,7209
150,54,7114
150,55,7773
150,56,6578
150,57,7056
150,58,7469
150,59,7129
150,60,6966
150,61,7192
150,62,7006
150,63,7108
150,64,6980
150,65,7353
150,66,7162
150,67,7347
150,68,7128
150,69,7718
150,70,7946
150,71,7614
150,72,7394
150,73,8338
150,74,7347
150,75,8268
150,76,8411
150,77,7563
150,78,7952
150,79,8234
150,80,7617
150,81,7921
150,82,7764
150,83,7866
150,84,9104
150,85,8069
150,86,7786
150,87,7801
150,88,7865
150,89,8011
150,90,7925
150,91,8485
150,92,8284
150,93,7943
150,94,7812
150,95,8755
150,96,8572
150,97,7926
150,98,8196
150,99,8194
150,100,8277
150,101,8176
150,102,9223
150,103,8225
150,104,8204
150,105,9943
150,106,8739
150,107,8540
150,108,9466
150,109,8409
150,110,8346
150,111,8648
150,112,9312
150,113,9779
150,114,8673
150,115,9696
150,116,8642
150,117,8421
150,118,8893
150,119,9072
150,120,9232
150,121,9000
150,122,9415
150,123,9052
150,124,8921
150,125,8987
150,126,9302
150,127,9485
150,128,9180
150,129,9167
150,130,9314
150,131,8979
150,132,10050
150,133,10009
150,134,9226
150,135,11546
150,136,9191
150,137,9061
150,138,9242
150,139,11421
150,140,9227
150,141,9141
150,142,9369
150,143,9378
150,144,9986
150,145,10796
150,146,9315
150,147,10428
150,148,9933
150,149,9563
150,150,11332
