Vertices,Density,Time taken(ms)
1,200,16
2,200,37
3,200,58
4,200,62
5,200,76
6,200,100
7,200,120
8,200,130
9,200,164
10,200,185
11,200,432
12,200,219
13,200,215
14,200,247
15,200,279
16,200,314
17,200,320
18,200,344
19,200,405
20,200,406
21,200,422
22,200,471
23,200,472
24,200,533
25,200,549
26,200,1877
27,200,651
28,200,688
29,200,678
30,200,1845
31,200,742
32,200,803
33,200,847
34,200,823
35,200,1746
36,200,905
37,200,938
38,200,1004
39,200,1743
40,200,1099
41,200,1581
42,200,1193
43,200,1173
44,200,1333
45,200,1307
46,200,1326
47,200,1386
48,200,1433
49,200,1425
50,200,1499
51,200,1702
52,200,1569
53,200,1531
54,200,1699
55,200,1943
56,200,2111
57,200,1772
58,200,1906
59,200,1988
60,200,1948
61,200,2129
62,200,2155
63,200,2110
64,200,2532
65,200,2371
66,200,2282
67,200,2490
68,200,2383
69,200,2515
70,200,3325
71,200,2584
72,200,2624
73,200,2783
74,200,2965
75,200,3301
76,200,2930
77,200,3050
78,200,3131
79,200,3240
80,200,3469
81,200,3200
82,200,3385
83,200,3401
84,200,3528
85,200,3606
86,200,4140
87,200,3601
88,200,3964
89,200,4170
90,200,4068
91,200,4027
92,200,4301
93,200,4175
94,200,4298
95,200,4238
96,200,4582
97,200,4463
98,200,5223
99,200,4756
100,200,5280
101,200,4810
102,200,4949
103,200,5037
104,200,5238
105,200,5173
106,200,5225
107,200,5876
108,200,5653
109,200,5459
110,200,6077
111,200,5655
112,200,6277
113,200,6329
114,200,6147
115,200,6645
116,200,6778
117,200,6336
118,200,6257
119,200,6285
120,200,6754
121,200,6429
122,200,7220
123,200,6792
124,200,6867
125,200,8394
126,200,7516
127,200,7958
128,200,7635
129,200,7445
130,200,7355
131,200,8429
132,200,8005
133,200,7709
134,200,8582
135,200,7946
136,200,7825
137,200,8533
138,200,8115
139,200,8578
140,200,8465
141,200,8935
142,200,8751
143,200,9256
144,200,11474
145,200,9823
146,200,10493
147,200,11958
148,200,10619
149,200,10915
150,200,10797
151,200,10998
152,200,10931
153,200,11119
154,200,10238
155,200,10275
156,200,12878
157,200,12138
158,200,12275
159,200,11267
160,200,10757
161,200,11841
162,200,12054
163,200,12284
164,200,12165
165,200,12535
166,200,12633
167,200,12337
168,200,12833
169,200,15019
170,200,12835
171,200,12955
172,200,14219
173,200,13141
174,200,13082
175,200,14104
176,200,14173
177,200,14388
178,200,14823
179,200,13899
180,200,13779
181,200,15003
182,200,13771
183,200,15219
184,200,15482
185,200,14996
186,200,15787
187,200,14758
188,200,15531
189,200,16310
190,200,17763
191,200,16113
192,200,16042
193,200,16940
194,200,16620
195,200,16112
196,200,17471
197,200,19363
198,200,17799
199,200,18165
200,200,18261
201,200,18791
202,200,18695
203,200,17545
204,200,19696
205,200,17600
206,200,18271
207,200,18108
208,200,18778
209,200,20863
210,200,18030
211,200,20793
212,200,20427
213,200,18488
214,200,20950
215,200,18999
216,200,18946
217,200,20744
218,200,21277
219,200,21162
220,200,20064
221,200,20497
222,200,20118
223,200,20804
224,200,20397
225,200,20415
226,200,22597
227,200,23083
228,200,21568
229,200,24050
230,200,23628
231,200,21888
232,200,22574
233,200,22297
234,200,21019
235,200,22905
236,200,21889
237,200,24668
238,200,24311
239,200,21906
240,200,22672
241,200,23018
242,200,22416
243,200,22700
244,200,24172
245,200,24613
246,200,24001
247,200,24323
248,200,24060
249,200,25750
250,200,24717
251,200,24662
252,200,24912
253,200,23885
254,200,25383
255,200,27235
256,200,25384
257,200,25074
258,200,25369
259,200,25196
260,200,26629
261,200,25878
262,200,26668
263,200,26074
264,200,25942
265,200,26413
266,200,26691
267,200,29107
268,200,28304
269,200,30840
270,200,29688
271,200,27306
272,200,31064
273,200,29476
274,200,29965
275,200,28833
276,200,29170
277,200,31319
278,200,29910
279,200,29884
280,200,29903
281,200,30557
282,200,31436
283,200,30236
284,200,30063
285,200,33359
286,200,30737
287,200,29769
288,200,30388
289,200,35388
290,200,31767
291,200,33530
292,200,32407
293,200,34517
294,200,32772
295,200,33549
296,200,33114
297,200,35930
298,200,34613
299,200,32543
300,200,31969
