Vertices,Density,Time taken(ms)
1,1,5
2,1,10
3,1,14
4,1,19
5,1,25
6,1,32
7,1,33
8,1,33
9,1,43
10,1,44
11,1,51
12,1,56
13,1,47
14,1,53
15,1,57
16,1,65
17,1,66
18,1,67
19,1,87
20,1,76
21,1,124
22,1,97
23,1,86
24,1,121
25,1,115
26,1,98
27,1,124
28,1,113
29,1,159
30,1,126
31,1,137
32,1,134
33,1,155
34,1,143
35,1,146
36,1,148
37,1,144
38,1,154
39,1,154
40,1,143
41,1,165
42,1,194
43,1,173
44,1,168
45,1,177
46,1,204
47,1,222
48,1,184
49,1,199
50,1,212
51,1,218
52,1,206
53,1,206
54,1,216
55,1,218
56,1,206
57,1,230
58,1,237
59,1,212
60,1,249
61,1,224
62,1,247
63,1,233
64,1,242
65,1,275
66,1,282
67,1,329
68,1,268
69,1,273
70,1,284
71,1,285
72,1,305
73,1,305
74,1,302
75,1,343
76,1,292
77,1,284
78,1,474
79,1,308
80,1,1404
81,1,348
82,1,354
83,1,1392
84,1,368
85,1,339
86,1,1401
87,1,391
88,1,429
89,1,983
90,1,424
91,1,370
92,1,378
93,1,400
94,1,1195
95,1,392
96,1,430
97,1,1032
98,1,462
99,1,420
100,1,712
101,1,435
102,1,455
103,1,418
104,1,441
105,1,1039
106,1,443
107,1,438
108,1,770
109,1,444
110,1,460
111,1,470
112,1,620
113,1,492
114,1,506
115,1,499
116,1,494
117,1,489
118,1,520
119,1,507
120,1,540
121,1,570
122,1,512
123,1,557
124,1,547
125,1,550
126,1,534
127,1,549
128,1,584
129,1,601
130,1,588
131,1,585
132,1,583
133,1,608
134,1,568
135,1,597
136,1,603
137,1,616
138,1,925
139,1,644
140,1,657
141,1,656
142,1,682
143,1,655
144,1,670
145,1,686
146,1,658
147,1,705
148,1,712
149,1,715
150,1,776
151,1,640
152,1,727
153,1,694
154,1,730
155,1,753
156,1,759
157,1,765
158,1,767
159,1,796
160,1,1071
161,1,751
162,1,934
163,1,802
164,1,831
165,1,794
166,1,928
167,1,803
168,1,749
169,1,764
170,1,777
171,1,802
172,1,794
173,1,820
174,1,844
175,1,816
176,1,860
177,1,870
178,1,778
179,1,855
180,1,1000
181,1,855
182,1,899
183,1,924
184,1,881
185,1,882
186,1,932
187,1,880
188,1,855
189,1,872
190,1,978
191,1,934
192,1,949
193,1,948
194,1,1120
195,1,1018
196,1,1071
197,1,955
198,1,977
199,1,1012
200,1,990
201,1,933
202,1,1049
203,1,1025
204,1,1135
205,1,1069
206,1,1038
207,1,1056
208,1,985
209,1,1201
210,1,1061
211,1,1026
212,1,1014
213,1,1082
214,1,1111
215,1,1042
216,1,1321
217,1,1090
218,1,1088
219,1,1100
220,1,1126
221,1,1136
222,1,1151
223,1,1198
224,1,1173
225,1,1110
226,1,1132
227,1,1137
228,1,1235
229,1,1158
230,1,1241
231,1,1166
232,1,1218
233,1,1176
234,1,1192
235,1,1273
236,1,1260
237,1,1316
238,1,1276
239,1,1267
240,1,1226
241,1,1266
242,1,1379
243,1,1253
244,1,1357
245,1,1345
246,1,1273
247,1,1268
248,1,1539
249,1,1401
250,1,1396
251,1,1372
252,1,1302
253,1,1348
254,1,1380
255,1,1371
256,1,1307
257,1,1395
258,1,1403
259,1,1380
260,1,1307
261,1,1404
262,1,1505
263,1,1398
264,1,1422
265,1,1496
266,1,1401
267,1,1488
268,1,1420
269,1,1437
270,1,1433
271,1,1486
272,1,2093
273,1,1493
274,1,1458
275,1,1538
276,1,1965
277,1,1504
278,1,1465
279,1,1471
280,1,1541
281,1,2358
282,1,1774
283,1,1519
284,1,2251
285,1,1516
286,1,1591
287,1,1745
288,1,1666
289,1,1638
290,1,1664
291,1,1620
292,1,1631
293,1,1643
294,1,1947
295,1,1637
296,1,1675
297,1,1653
298,1,1720
299,1,1741
300,1,1702
