Vertices,Density,Time taken(ms)
1,5,4
2,5,8
3,5,14
4,5,19
5,5,27
6,5,32
7,5,41
8,5,63
9,5,74
10,5,59
11,5,72
12,5,73
13,5,80
14,5,88
15,5,102
16,5,105
17,5,294
18,5,126
19,5,133
20,5,138
21,5,147
22,5,160
23,5,165
24,5,186
25,5,190
26,5,203
27,5,202
28,5,226
29,5,280
30,5,246
31,5,257
32,5,279
33,5,286
34,5,299
35,5,316
36,5,332
37,5,332
38,5,339
39,5,369
40,5,364
41,5,375
42,5,407
43,5,412
44,5,432
45,5,457
46,5,456
47,5,528
48,5,491
49,5,512
50,5,707
51,5,551
52,5,1644
53,5,596
54,5,604
55,5,640
56,5,643
57,5,1590
58,5,682
59,5,734
60,5,716
61,5,719
62,5,790
63,5,783
64,5,826
65,5,836
66,5,839
67,5,898
68,5,868
69,5,923
70,5,946
71,5,961
72,5,1015
73,5,1021
74,5,1710
75,5,1082
76,5,1088
77,5,1098
78,5,1144
79,5,1156
80,5,1208
81,5,1212
82,5,1221
83,5,1252
84,5,1389
85,5,1557
86,5,1402
87,5,1474
88,5,1367
89,5,1562
90,5,1510
91,5,1474
92,5,1656
93,5,1515
94,5,1755
95,5,1729
96,5,2008
97,5,1666
98,5,2189
99,5,1708
100,5,1770
101,5,1831
102,5,1936
103,5,1844
104,5,1903
105,5,2179
106,5,1994
107,5,2006
108,5,1988
109,5,1999
110,5,2086
111,5,2061
112,5,2175
113,5,2198
114,5,2174
115,5,2260
116,5,2464
117,5,2355
118,5,2340
119,5,2391
120,5,2377
121,5,2452
122,5,2470
123,5,2556
124,5,2809
125,5,2634
126,5,2636
127,5,2701
128,5,2698
129,5,2911
130,5,2852
131,5,2834
132,5,2866
133,5,2876
134,5,3198
135,5,3354
136,5,3618
137,5,3360
138,5,3303
139,5,3229
140,5,3213
141,5,3229
142,5,3291
143,5,3527
144,5,3440
145,5,3474
146,5,3453
147,5,3998
148,5,4022
149,5,3620
150,5,4131
151,5,3949
152,5,3729
153,5,3884
154,5,3823
155,5,3841
156,5,3935
157,5,4022
158,5,3989
159,5,4264
160,5,4054
161,5,4698
162,5,4348
163,5,4561
164,5,4382
165,5,4347
166,5,4555
167,5,4447
168,5,4477
169,5,5276
170,5,4777
171,5,6115
172,5,6458
173,5,5191
174,5,4781
175,5,5157
176,5,5539
177,5,5107
178,5,5240
179,5,5221
180,5,5624
181,5,5352
182,5,6111
183,5,5416
184,5,6056
185,5,5518
186,5,6028
187,5,5454
188,5,5445
189,5,6669
190,5,5664
191,5,6570
192,5,6502
193,5,6490
194,5,6038
195,5,6723
196,5,6353
197,5,6057
198,5,7253
199,5,6393
200,5,6318
201,5,6400
202,5,6437
203,5,7253
204,5,6389
205,5,6546
206,5,7947
207,5,7252
208,5,6819
209,5,7157
210,5,6816
211,5,6794
212,5,7082
213,5,7030
214,5,7013
215,5,7033
216,5,7819
217,5,7149
218,5,7806
219,5,7990
220,5,7632
221,5,7515
222,5,8267
223,5,7971
224,5,7711
225,5,8907
226,5,9063
227,5,8007
228,5,9019
229,5,7999
230,5,7987
231,5,8437
232,5,9168
233,5,8324
234,5,8472
235,5,8651
236,5,8677
237,5,9905
238,5,8963
239,5,9541
240,5,9193
241,5,9967
242,5,8911
243,5,9562
244,5,9324
245,5,10107
246,5,10152
247,5,9853
248,5,9357
249,5,10449
250,5,9721
251,5,9570
252,5,10621
253,5,9963
254,5,10567
255,5,10779
256,5,9837
257,5,11097
258,5,11411
259,5,10922
260,5,10456
261,5,10230
262,5,11764
263,5,11548
264,5,12509
265,5,11756
266,5,11209
267,5,10828
268,5,10879
269,5,11680
270,5,11243
271,5,11553
272,5,12109
273,5,11854
274,5,11558
275,5,12012
276,5,13718
277,5,11679
278,5,12434
279,5,12530
280,5,11962
281,5,12816
282,5,11842
283,5,13133
284,5,12251
285,5,12555
286,5,12597
287,5,12414
288,5,13442
289,5,13662
290,5,13149
291,5,13603
292,5,13133
293,5,13371
294,5,14888
295,5,13461
296,5,12946
297,5,12969
298,5,14254
299,5,13525
300,5,15347
