Vertices,Density,Time taken(ms)
300,1,5629
300,2,6652
300,3,6585
300,4,7017
300,5,6979
300,6,7532
300,7,7635
300,8,8136
300,9,7968
300,10,8092
300,11,8189
300,12,9147
300,13,9116
300,14,9272
300,15,9529
300,16,9184
300,17,9987
300,18,9645
300,19,9518
300,20,10147
300,21,9812
300,22,10627
300,23,10322
300,24,10759
300,25,10334
300,26,10332
300,27,10942
300,28,10536
300,29,11274
300,30,11071
300,31,11775
300,32,11519
300,33,11892
300,34,12418
300,35,12416
300,36,11938
300,37,13081
300,38,13602
300,39,16331
300,40,13975
300,41,13045
300,42,13324
300,43,12929
300,44,13489
300,45,12679
300,46,12146
300,47,13659
300,48,13943
300,49,13884
300,50,12949
300,51,13462
300,52,13389
300,53,13627
300,54,14283
300,55,13508
300,56,14176
300,57,13391
300,58,14052
300,59,14713
300,60,14736
300,61,15363
300,62,14194
300,63,14123
300,64,14721
300,65,15023
300,66,15428
300,67,15206
300,68,14524
300,69,14489
300,70,15190
300,71,14800
300,72,15982
300,73,14965
300,74,14843
300,75,15297
300,76,15625
300,77,15577
300,78,17130
300,79,15432
300,80,15599
300,81,15927
300,82,15443
300,83,15981
300,84,15769
300,85,17566
300,86,16257
300,87,15925
300,88,15925
300,89,15822
300,90,17308
300,91,16247
300,92,17102
300,93,16868
300,94,17718
300,95,17273
300,96,16681
300,97,16611
300,98,17010
300,99,17535
300,100,17265
300,101,17836
300,102,17703
300,103,16921
300,104,17186
300,105,17461
300,106,17332
300,107,18234
300,108,17256
300,109,17503
300,110,17137
300,111,18400
300,112,18971
300,113,17898
300,114,19707
300,115,19383
300,116,19748
300,117,18197
300,118,18356
300,119,19910
300,120,20277
300,121,19938
300,122,19598
300,123,21436
300,124,19111
300,125,19735
300,126,19529
300,127,19768
300,128,19406
300,129,19990
300,130,19449
300,131,19458
300,132,19746
300,133,20166
300,134,20169
300,135,19857
300,136,19834
300,137,20077
300,138,20164
300,139,20787
300,140,19527
300,141,20529
300,142,20106
300,143,21031
300,144,21785
300,145,20766
300,146,20831
300,147,20826
300,148,21013
300,149,20261
300,150,20566
300,151,21337
300,152,21491
300,153,20843
300,154,21243
300,155,21439
300,156,21952
300,157,21080
300,158,20818
300,159,21640
300,160,22845
300,161,21383
300,162,21329
300,163,20946
300,164,22259
300,165,21968
300,166,21786
300,167,21964
300,168,21008
300,169,23084
300,170,21639
300,171,22081
300,172,21644
300,173,21892
300,174,21906
300,175,21930
300,176,22267
300,177,23347
300,178,23494
300,179,22949
300,180,22717
300,181,23006
300,182,23205
300,183,23623
300,184,23867
300,185,23427
300,186,23366
300,187,23502
300,188,23419
300,189,22860
300,190,21980
300,191,22844
300,192,23117
300,193,21172
300,194,23864
300,195,23334
300,196,22355
300,197,22730
300,198,23654
300,199,23168
300,200,23176
300,201,23856
300,202,22134
300,203,23879
300,204,23825
300,205,23381
300,206,23944
300,207,23305
300,208,23661
300,209,23928
300,210,25810
300,211,23027
300,212,24242
300,213,23807
300,214,23829
300,215,23425
300,216,23468
300,217,22714
300,218,23520
300,219,23439
300,220,22742
300,221,22946
300,222,22865
300,223,23113
300,224,24270
300,225,23356
300,226,23419
300,227,23620
300,228,24247
300,229,24430
300,230,24739
300,231,23884
300,232,24044
300,233,23450
300,234,24665
300,235,24601
300,236,23791
300,237,24414
300,238,24266
300,239,24431
300,240,25381
300,241,24774
300,242,24777
300,243,23974
300,244,24514
300,245,24810
300,246,25138
300,247,25325
300,248,24576
300,249,25054
300,250,25129
300,251,25671
300,252,25038
300,253,25292
300,254,25276
300,255,25051
300,256,24977
300,257,26533
300,258,25441
300,259,25331
300,260,25305
300,261,26458
300,262,25858
300,263,25661
300,264,27294
300,265,25458
300,266,25537
300,267,25934
300,268,26099
300,269,25771
300,270,25875
300,271,25820
300,272,26435
300,273,25974
300,274,26929
300,275,27249
300,276,26791
300,277,26727
300,278,26043
300,279,28488
300,280,26645
300,281,26595
300,282,26516
300,283,26086
300,284,26816
300,285,28062
300,286,26211
300,287,26851
300,288,26805
300,289,26627
300,290,27785
300,291,26491
300,292,26021
300,293,26433
300,294,26590
300,295,27156
300,296,27567
300,297,26842
300,298,27928
300,299,26849
300,300,28202
