Vertices,Density,Time taken(ms)
1,300,4
2,300,8
3,300,13
4,300,19
5,300,26
6,300,38
7,300,41
8,300,47
9,300,61
10,300,70
11,300,80
12,300,90
13,300,108
14,300,108
15,300,124
16,300,148
17,300,254
18,300,167
19,300,177
20,300,194
21,300,211
22,300,241
23,300,277
24,300,266
25,300,296
26,300,314
27,300,333
28,300,360
29,300,381
30,300,399
31,300,433
32,300,454
33,300,488
34,300,502
35,300,584
36,300,559
37,300,591
38,300,634
39,300,678
40,300,711
41,300,703
42,300,750
43,300,821
44,300,797
45,300,873
46,300,1123
47,300,1960
48,300,969
49,300,965
50,300,1031
51,300,1098
52,300,1115
53,300,1174
54,300,1171
55,300,1269
56,300,1298
57,300,1330
58,300,1370
59,300,1386
60,300,1485
61,300,1727
62,300,2502
63,300,2476
64,300,2393
65,300,2334
66,300,1721
67,300,1788
68,300,2108
69,300,2495
70,300,2241
71,300,2167
72,300,2088
73,300,2171
74,300,2355
75,300,3696
76,300,2733
77,300,2522
78,300,2502
79,300,2657
80,300,2820
81,300,3764
82,300,3510
83,300,3121
84,300,3093
85,300,3375
86,300,3174
87,300,3570
88,300,3265
89,300,3407
90,300,3242
91,300,3416
92,300,4153
93,300,3441
94,300,3473
95,300,3825
96,300,3757
97,300,3731
98,300,4062
99,300,3932
100,300,3913
101,300,5650
102,300,4759
103,300,4635
104,300,4472
105,300,4611
106,300,5023
107,300,4756
108,300,4864
109,300,4900
110,300,4873
111,300,5563
112,300,5208
113,300,5641
114,300,5739
115,300,6053
116,300,6393
117,300,5959
118,300,5517
119,300,5639
120,300,5565
121,300,6050
122,300,6708
123,300,6631
124,300,6917
125,300,6123
126,300,6047
127,300,6595
128,300,6928
129,300,7336
130,300,7232
131,300,7491
132,300,7601
133,300,7227
134,300,7970
135,300,7297
136,300,7752
137,300,7300
138,300,7549
139,300,7699
140,300,7740
141,300,7971
142,300,9219
143,300,8050
144,300,8524
145,300,9524
146,300,9334
147,300,8416
148,300,8870
149,300,10077
150,300,9411
151,300,9671
152,300,10600
153,300,9076
154,300,10687
155,300,9562
156,300,10372
157,300,10413
158,300,10918
159,300,11160
160,300,11270
161,300,11588
162,300,10566
163,300,10520
164,300,11452
165,300,10503
166,300,11515
167,300,12682
168,300,11735
169,300,13474
170,300,12214
171,300,12275
172,300,11534
173,300,13544
174,300,14361
175,300,13616
176,300,13216
177,300,12502
178,300,13413
179,300,15144
180,300,14170
181,300,14562
182,300,15052
183,300,14171
184,300,13362
185,300,15488
186,300,13524
187,300,14685
188,300,14041
189,300,14026
190,300,17149
191,300,14295
192,300,15222
193,300,16581
194,300,15549
195,300,15730
196,300,15073
197,300,16456
198,300,15223
199,300,16151
200,300,17257
201,300,16501
202,300,16692
203,300,16169
204,300,17665
205,300,16677
206,300,17760
207,300,17870
208,300,19126
209,300,19179
210,300,19133
211,300,17636
212,300,18693
213,300,18245
214,300,17678
215,300,18565
216,300,18830
217,300,18446
218,300,22104
219,300,18774
220,300,21810
221,300,18975
222,300,20746
223,300,24065
224,300,20540
225,300,21541
226,300,21646
227,300,21946
228,300,20846
229,300,23106
230,300,20816
231,300,20700
232,300,24946
233,300,22042
234,300,21390
235,300,25060
236,300,22198
237,300,21586
238,300,21354
239,300,21718
240,300,22493
241,300,26366
242,300,23528
243,300,25643
244,300,24796
245,300,23149
246,300,27307
247,300,25558
248,300,27316
249,300,24542
250,300,24734
251,300,24816
252,300,25665
253,300,29147
254,300,28444
255,300,26323
256,300,29233
257,300,26962
258,300,28168
259,300,29948
260,300,31031
261,300,28418
262,300,30237
263,300,30766
264,300,28510
265,300,27274
266,300,29657
267,300,29008
268,300,27832
269,300,31099
270,300,31373
271,300,30147
272,300,31623
273,300,29630
274,300,36070
275,300,29013
276,300,29336
277,300,30181
278,300,34519
279,300,35358
280,300,34432
281,300,31491
282,300,35183
283,300,36107
284,300,35468
285,300,34584
286,300,36215
287,300,36419
288,300,35344
289,300,34968
