Size(n),S,Key Comparisons,Time(ms),Time(s)
100000000,1,2511456896,16957.661799999998,16.9576618
100000000,2,2511456896,15102.2136,15.1022136
100000000,3,2511450282,14484.845599999999,14.484845600000002
100000000,4,2511450282,15065.1425,15.0651425
100000000,5,2511812644,14544.5307,14.544530700000001
100000000,6,2531429114,14403.6253,14.403625300000002
100000000,7,2531429114,14487.698999999999,14.487699000000001
100000000,8,2531429114,14443.194599999999,14.443194600000002
100000000,9,2531429114,14169.774899999999,14.1697749
100000000,10,2531429114,14258.285899999999,14.2582859
100000000,11,2536362057,14062.4137,14.0624137
100000000,12,2609843846,13766.953599999999,13.7669536
100000000,13,2609843846,13681.6171,13.6816171
100000000,14,2609843846,14039.694399999998,14.0396944
100000000,15,2609843846,13695.3769,13.695376900000001
100000000,16,2609843846,13736.2035,13.7362035
100000000,17,2609843846,13670.0774,13.6700774
100000000,18,2609843846,13743.9502,13.7439502
100000000,19,2609843846,13678.089,13.678089000000002
100000000,20,2609843846,13599.419399999999,13.5994194
100000000,21,2609843846,13753.7915,13.7537915
100000000,22,2609843846,13987.562899999999,13.9875629
100000000,23,2641178516,14165.450299999999,14.165450300000002
100000000,24,2825773418,13804.7398,13.8047398
100000000,25,2825773418,13918.3975,13.918397500000001
100000000,26,2825773418,13604.277,13.604277000000002
100000000,27,2825773418,13542.784,13.542784000000001
100000000,28,2825773418,13443.280999999999,13.443281
100000000,29,2825773418,13497.5129,13.4975129
100000000,30,2825773418,13402.785699999999,13.4027857
100000000,31,2825773418,13431.673499999999,13.4316735
100000000,32,2825773418,13513.9178,13.513917800000002
100000000,33,2825773418,13373.0271,13.373027100000002
100000000,34,2825773418,13650.3405,13.6503405
100000000,35,2825773418,13648.7313,13.648731300000001
100000000,36,2825773418,13493.2374,13.493237400000002
100000000,37,2825773418,13433.8009,13.433800900000001
100000000,38,2825773418,13433.4038,13.4334038
100000000,39,2825773418,13353.754799999999,13.3537548
100000000,40,2825773418,13495.127199999999,13.4951272
100000000,41,2825773418,13383.449999999999,13.383450000000002
100000000,42,2825773418,13408.0765,13.4080765
100000000,43,2825773418,13529.6296,13.529629600000002
100000000,44,2825773418,13400.6332,13.400633200000001
100000000,45,2825773418,13488.5245,13.4885245
100000000,46,2825773418,13479.9252,13.4799252
100000000,47,2980955236,13499.1209,13.499120900000001
100000000,48,3332234341,14394.4273,14.3944273
100000000,49,3332234341,13736.522299999999,13.7365223
100000000,50,3332234341,13576.7889,13.5767889
100000000,51,3332234341,13672.818599999999,13.672818600000001
100000000,52,3332234341,13538.514799999999,13.538514800000002
100000000,53,3332234341,13597.684,13.597684000000001
100000000,54,3332234341,13649.660699999999,13.6496607
100000000,55,3332234341,13579.9492,13.579949200000001
100000000,56,3332234341,13664.8694,13.6648694
100000000,57,3332234341,13567.294899999999,13.5672949
100000000,58,3332234341,13622.1343,13.6221343
100000000,59,3332234341,13550.445899999999,13.550445900000001
100000000,60,3332234341,13628.5826,13.628582600000001
100000000,61,3332234341,13603.0407,13.603040700000001
100000000,62,3332234341,13689.157099999999,13.689157100000001
100000000,63,3332234341,13649.9025,13.649902500000001
100000000,64,3332234341,13614.406299999999,13.6144063
100000000,65,3332234341,13702.7226,13.702722600000001
100000000,66,3332234341,13657.822,13.657822000000001
100000000,67,3332234341,13661.1233,13.661123300000002
100000000,68,3332234341,13537.6708,13.5376708
100000000,69,3332234341,13650.3732,13.6503732
100000000,70,3332234341,13609.2657,13.609265700000002
100000000,71,3332234341,13623.1369,13.6231369
100000000,72,3332234341,13571.6152,13.5716152
100000000,73,3332234341,13664.7428,13.6647428
100000000,74,3332234341,13559.9862,13.5599862
100000000,75,3332234341,13555.344599999999,13.555344600000002
100000000,76,3332234341,13928.0273,13.9280273
100000000,77,3332234341,13724.557999999999,13.724558
100000000,78,3332234341,13640.7168,13.640716800000002
100000000,79,3332234341,13547.1273,13.547127300000001
100000000,80,3332234341,13637.440499999999,13.6374405
100000000,81,3332234341,13689.0008,13.6890008
100000000,82,3332234341,13670.0145,13.6700145
100000000,83,3332234341,13669.480099999999,13.669480100000001
100000000,84,3332234341,13650.0225,13.6500225
100000000,85,3332234341,13614.7384,13.6147384
100000000,86,3332234341,13648.9898,13.6489898
100000000,87,3332234341,13649.7027,13.6497027
