Vertices,Density,Time taken(ms)
1,100,16
2,100,30
3,100,46
4,100,61
5,100,98
6,100,99
7,100,123
8,100,138
9,100,150
10,100,174
11,100,198
12,100,215
13,100,258
14,100,253
15,100,265
16,100,294
17,100,361
18,100,395
19,100,366
20,100,1673
21,100,438
22,100,456
23,100,510
24,100,526
25,100,558
26,100,575
27,100,609
28,100,665
29,100,653
30,100,723
31,100,726
32,100,754
33,100,792
34,100,839
35,100,921
36,100,904
37,100,979
38,100,968
39,100,1054
40,100,1052
41,100,1038
42,100,2423
43,100,1154
44,100,1253
45,100,1280
46,100,1283
47,100,1413
48,100,1324
49,100,1451
50,100,1441
51,100,1567
52,100,2893
53,100,1638
54,100,1697
55,100,1749
56,100,1749
57,100,1859
58,100,1952
59,100,1947
60,100,1938
61,100,2295
62,100,2077
63,100,2183
64,100,2312
65,100,2899
66,100,2839
67,100,2848
68,100,2698
69,100,2576
70,100,2845
71,100,2567
72,100,2639
73,100,2759
74,100,2986
75,100,3131
76,100,3059
77,100,3473
78,100,3152
79,100,3133
80,100,3130
81,100,3759
82,100,3522
83,100,3706
84,100,3878
85,100,3728
86,100,4082
87,100,3672
88,100,4657
89,100,4166
90,100,4341
91,100,4367
92,100,4795
93,100,5217
94,100,4558
95,100,4669
96,100,4952
97,100,4752
98,100,5467
99,100,4857
100,100,4941
101,100,5598
102,100,5161
103,100,5565
104,100,5527
105,100,5738
106,100,5390
107,100,5639
108,100,5303
109,100,5505
110,100,5912
111,100,5964
112,100,5734
113,100,6068
114,100,6018
115,100,5870
116,100,5935
117,100,6778
118,100,7444
119,100,6430
120,100,6520
121,100,6335
122,100,6624
123,100,6885
124,100,6308
125,100,7425
126,100,6993
127,100,7379
128,100,7191
129,100,7935
130,100,8222
131,100,7901
132,100,7355
133,100,7908
134,100,8205
135,100,7762
136,100,8126
137,100,8044
138,100,7884
139,100,8248
140,100,8149
141,100,8737
142,100,10275
143,100,9127
144,100,8570
145,100,8755
146,100,8440
147,100,9087
148,100,8994
149,100,9014
150,100,9819
151,100,9197
152,100,9544
153,100,9024
154,100,9010
155,100,8973
156,100,9204
157,100,9185
158,100,9446
159,100,9883
160,100,10915
161,100,9626
162,100,9575
163,100,9871
164,100,10372
165,100,10121
166,100,9958
167,100,10259
168,100,10341
169,100,11281
170,100,10544
171,100,10808
172,100,10809
173,100,10776
174,100,11510
175,100,11067
176,100,10913
177,100,12025
178,100,11456
179,100,11109
180,100,12440
181,100,12087
182,100,11779
183,100,11779
184,100,11733
185,100,12330
186,100,12526
187,100,12391
188,100,14587
189,100,14060
190,100,13373
191,100,12177
192,100,12851
193,100,13168
194,100,14189
195,100,12954
196,100,13073
197,100,12697
198,100,13314
199,100,13553
200,100,13922
201,100,12999
202,100,13676
203,100,13547
204,100,14160
205,100,14751
206,100,14135
207,100,14393
208,100,14941
209,100,13964
210,100,14107
211,100,15245
212,100,15035
213,100,14418
214,100,16059
215,100,14892
216,100,14208
217,100,15649
218,100,16561
219,100,15710
220,100,15569
221,100,16994
222,100,15665
223,100,16719
224,100,16099
225,100,16436
226,100,15977
227,100,16825
228,100,18037
229,100,18256
230,100,16590
231,100,16698
232,100,17650
233,100,16757
234,100,17169
235,100,17864
236,100,19375
237,100,17696
238,100,18720
239,100,17095
240,100,19055
241,100,19107
242,100,19329
243,100,17923
244,100,19542
245,100,18968
246,100,18613
247,100,18030
248,100,19665
249,100,19283
250,100,18594
251,100,18322
252,100,19288
253,100,21759
254,100,19576
255,100,20343
256,100,20771
257,100,21404
258,100,20335
259,100,20813
260,100,19654
261,100,20042
262,100,20210
263,100,21800
264,100,20672
265,100,20598
266,100,23550
267,100,20834
268,100,21839
269,100,23449
270,100,23892
271,100,21922
272,100,23315
273,100,22134
274,100,23006
275,100,21614
276,100,23457
277,100,22427
278,100,21652
279,100,23372
280,100,21794
281,100,22045
282,100,22743
283,100,22777
284,100,24447
285,100,25645
286,100,23401
287,100,23537
288,100,23738
289,100,24861
290,100,24455
291,100,24208
292,100,25122
293,100,25292
294,100,25583
295,100,25822
296,100,23886
297,100,25149
298,100,26434
299,100,25169
300,100,24703
