Vertices,Density,Time taken(ms)
300,1,2745
300,2,4048
300,3,4610
300,4,5257
300,5,4712
300,6,4782
300,7,5080
300,8,5076
300,9,5334
300,10,5731
300,11,5885
300,12,6540
300,13,6507
300,14,6668
300,15,6902
300,16,7283
300,17,7303
300,18,7770
300,19,7624
300,20,7541
300,21,7529
300,22,7862
300,23,8292
300,24,8175
300,25,10224
300,26,8316
300,27,8019
300,28,9046
300,29,9148
300,30,8794
300,31,9572
300,32,9464
300,33,9239
300,34,10237
300,35,9305
300,36,9972
300,37,10398
300,38,10860
300,39,11251
300,40,10404
300,41,10075
300,42,9989
300,43,12558
300,44,10426
300,45,10539
300,46,10572
300,47,11603
300,48,10395
300,49,10844
300,50,10398
300,51,11135
300,52,10957
300,53,10776
300,54,11114
300,55,11253
300,56,12086
300,57,11426
300,58,11812
300,59,12767
300,60,11920
300,61,11642
300,62,12808
300,63,12975
300,64,11913
300,65,12426
300,66,12152
300,67,12337
300,68,12614
300,69,13628
300,70,12805
300,71,13467
300,72,12860
300,73,14218
300,74,15124
300,75,12748
300,76,13644
300,77,13535
300,78,16115
300,79,13918
300,80,13112
300,81,12917
300,82,13217
300,83,13837
300,84,13513
300,85,14014
300,86,14392
300,87,15640
300,88,14883
300,89,13678
300,90,14325
300,91,13778
300,92,15893
300,93,14037
300,94,14355
300,95,14163
300,96,16457
300,97,14637
300,98,14189
300,99,16861
300,100,15526
300,101,14728
300,102,15641
300,103,15218
300,104,16746
300,105,14702
300,106,14974
300,107,16068
300,108,19694
300,109,15323
300,110,15563
300,111,15104
300,112,17435
300,113,14693
300,114,17799
300,115,16121
300,116,15541
300,117,15771
300,118,17299
300,119,15863
300,120,15983
300,121,15668
300,122,16385
300,123,16719
300,124,16793
300,125,18076
300,126,16935
300,127,15733
300,128,15893
300,129,15464
300,130,16505
300,131,16387
300,132,17384
300,133,17208
300,134,17243
300,135,16557
300,136,16585
300,137,17198
300,138,18787
300,139,16825
300,140,18058
300,141,20254
300,142,17628
300,143,16780
300,144,19565
300,145,18804
300,146,16696
300,147,18464
300,148,18528
300,149,19020
300,150,17144
300,151,17832
300,152,18115
300,153,18153
300,154,18055
300,155,19754
300,156,18330
300,157,18792
300,158,18359
300,159,17886
300,160,19661
300,161,20327
300,162,18507
300,163,17896
300,164,18590
300,165,19123
300,166,18605
300,167,18011
300,168,18807
300,169,20815
300,170,19151
300,171,18143
300,172,19141
300,173,19050
300,174,19050
300,175,22525
300,176,19284
300,177,19889
300,178,22372
300,179,20529
300,180,18806
300,181,18660
300,182,20743
300,183,18743
300,184,21178
300,185,19697
300,186,20282
300,187,21648
300,188,18990
300,189,22928
300,190,21412
300,191,20976
300,192,19962
300,193,19511
300,194,20273
300,195,20371
300,196,20329
300,197,19450
300,198,23315
300,199,19982
300,200,21745
300,201,20995
300,202,20554
300,203,23085
300,204,22303
300,205,20724
300,206,20009
300,207,21526
300,208,22633
300,209,22131
300,210,21275
300,211,23471
300,212,20773
300,213,25175
300,214,22540
300,215,22358
300,216,23900
300,217,21082
300,218,22510
300,219,21370
300,220,21082
300,221,20584
300,222,20686
300,223,22933
300,224,20831
300,225,23272
300,226,23037
300,227,21076
300,228,21130
300,229,22019
300,230,22205
300,231,24060
300,232,23138
300,233,23055
300,234,21903
300,235,23268
300,236,23726
300,237,22585
300,238,21358
300,239,23440
300,240,24103
300,241,21555
300,242,22628
300,243,23853
300,244,23973
300,245,26037
300,246,23966
300,247,23133
300,248,25228
300,249,21834
300,250,24640
300,251,23588
300,252,25897
300,253,24495
300,254,26675
300,255,26564
300,256,23782
300,257,24360
300,258,25449
300,259,23332
300,260,26026
300,261,24953
300,262,25410
300,263,23331
300,264,26730
300,265,25153
300,266,24769
300,267,24479
300,268,25436
300,269,23694
300,270,26439
300,271,25195
300,272,27201
300,273,23984
300,274,24329
300,275,27028
300,276,27209
300,277,25660
300,278,24954
300,279,25287
300,280,24432
300,281,26713
300,282,26704
300,283,26899
300,284,28070
300,285,26784
300,286,26523
300,287,28361
300,288,27923
300,289,25157
300,290,28274
300,291,25357
300,292,29114
300,293,26001
300,294,24815
300,295,26286
300,296,27660
300,297,25044
300,298,25076
300,299,27197
300,300,28837
