Vertices,Density,Time taken(ms)
1,50,3
2,50,8
3,50,13
4,50,20
5,50,26
6,50,30
7,50,58
8,50,68
9,50,58
10,50,67
11,50,84
12,50,93
13,50,109
14,50,128
15,50,192
16,50,144
17,50,169
18,50,180
19,50,179
20,50,199
21,50,247
22,50,246
23,50,255
24,50,279
25,50,326
26,50,325
27,50,388
28,50,364
29,50,421
30,50,442
31,50,455
32,50,455
33,50,516
34,50,546
35,50,567
36,50,583
37,50,589
38,50,625
39,50,697
40,50,692
41,50,726
42,50,730
43,50,792
44,50,811
45,50,849
46,50,861
47,50,919
48,50,987
49,50,1015
50,50,1061
51,50,2268
52,50,1106
53,50,1482
54,50,1218
55,50,1203
56,50,1335
57,50,1800
58,50,1477
59,50,1357
60,50,2089
61,50,1598
62,50,1458
63,50,1495
64,50,1517
65,50,1947
66,50,1783
67,50,1619
68,50,1770
69,50,1720
70,50,1839
71,50,1789
72,50,1783
73,50,1910
74,50,1834
75,50,2053
76,50,2382
77,50,2022
78,50,2196
79,50,2129
80,50,2284
81,50,2319
82,50,2573
83,50,2284
84,50,2351
85,50,2296
86,50,2470
87,50,2408
88,50,2619
89,50,3091
90,50,2721
91,50,2576
92,50,2712
93,50,2716
94,50,2840
95,50,2819
96,50,2810
97,50,3017
98,50,2941
99,50,3116
100,50,3072
101,50,3147
102,50,3111
103,50,3151
104,50,3422
105,50,4327
106,50,3582
107,50,3359
108,50,3495
109,50,3942
110,50,4041
111,50,3586
112,50,3682
113,50,3858
114,50,4457
115,50,4277
116,50,3890
117,50,3888
118,50,4284
119,50,4141
120,50,4065
121,50,4151
122,50,4279
123,50,4218
124,50,4442
125,50,4629
126,50,4429
127,50,4561
128,50,5261
129,50,4613
130,50,4627
131,50,4679
132,50,5148
133,50,4970
134,50,4838
135,50,4849
136,50,4999
137,50,5971
138,50,5819
139,50,5294
140,50,5940
141,50,5339
142,50,5358
143,50,6075
144,50,5750
145,50,6173
146,50,5556
147,50,5797
148,50,6538
149,50,5867
150,50,5796
151,50,5885
152,50,6228
153,50,6379
154,50,7147
155,50,6328
156,50,6262
157,50,7508
158,50,7735
159,50,7824
160,50,6685
161,50,6858
162,50,6758
163,50,7769
164,50,6761
165,50,7511
166,50,9618
167,50,7119
168,50,6997
169,50,7376
170,50,7983
171,50,7494
172,50,7774
173,50,8506
174,50,7848
175,50,7745
176,50,8133
177,50,8205
178,50,8859
179,50,7868
180,50,7987
181,50,8019
182,50,8232
183,50,8955
184,50,9055
185,50,9034
186,50,8400
187,50,8809
188,50,8882
189,50,8735
190,50,9320
191,50,9738
192,50,9206
193,50,9785
194,50,9284
195,50,9136
196,50,10028
197,50,9543
198,50,9385
199,50,9697
200,50,9729
201,50,10456
202,50,10353
203,50,11267
204,50,10667
205,50,10618
206,50,10259
207,50,10716
208,50,10616
209,50,10452
210,50,10478
211,50,10594
212,50,11168
213,50,11689
214,50,11656
215,50,11338
216,50,10848
217,50,11210
218,50,12582
219,50,11575
220,50,11436
221,50,12303
222,50,13087
223,50,13193
224,50,11980
225,50,13016
226,50,11900
227,50,12538
228,50,13078
229,50,12866
230,50,12773
231,50,12713
232,50,12257
233,50,12970
234,50,13899
235,50,12670
236,50,13646
237,50,12714
238,50,12955
239,50,13112
240,50,13424
241,50,13988
242,50,13957
243,50,15000
244,50,13798
245,50,14149
246,50,13839
247,50,14335
248,50,15484
249,50,14706
250,50,15844
251,50,16496
252,50,14645
253,50,15924
254,50,17380
255,50,16471
256,50,15839
257,50,15626
258,50,15653
259,50,16042
260,50,16150
261,50,15902
262,50,15931
263,50,15759
264,50,16205
265,50,16389
266,50,17289
267,50,16539
268,50,16637
269,50,16221
270,50,17588
271,50,17770
272,50,16279
273,50,16255
274,50,17406
275,50,17342
276,50,17338
277,50,18427
278,50,18591
279,50,18211
280,50,17834
281,50,17402
282,50,18744
283,50,17817
284,50,17702
285,50,19176
286,50,18395
287,50,21225
288,50,19542
289,50,19863
290,50,18652
291,50,18753
292,50,18476
293,50,19827
294,50,20859
295,50,20511
296,50,19961
297,50,20492
298,50,20300
299,50,19925
300,50,19764
