Vertices,Density,Time taken(ms)
1,1,17
2,1,30
3,1,46
4,1,59
5,1,68
6,1,85
7,1,100
8,1,127
9,1,143
10,1,141
11,1,157
12,1,184
13,1,200
14,1,189
15,1,235
16,1,238
17,1,233
18,1,234
19,1,257
20,1,278
21,1,277
22,1,294
23,1,316
24,1,328
25,1,331
26,1,340
27,1,529
28,1,368
29,1,396
30,1,398
31,1,415
32,1,431
33,1,1693
34,1,463
35,1,469
36,1,1577
37,1,547
38,1,569
39,1,577
40,1,540
41,1,1520
42,1,619
43,1,572
44,1,1461
45,1,639
46,1,630
47,1,1292
48,1,691
49,1,657
50,1,1192
51,1,781
52,1,713
53,1,1078
54,1,796
55,1,759
56,1,1033
57,1,822
58,1,819
59,1,871
60,1,839
61,1,889
62,1,888
63,1,875
64,1,905
65,1,960
66,1,1195
67,1,971
68,1,1013
69,1,948
70,1,985
71,1,1033
72,1,973
73,1,1047
74,1,1034
75,1,1108
76,1,1067
77,1,1096
78,1,1150
79,1,1077
80,1,1207
81,1,1147
82,1,1196
83,1,1116
84,1,1165
85,1,1218
86,1,1270
87,1,1195
88,1,1303
89,1,1255
90,1,1300
91,1,1319
92,1,1288
93,1,1317
94,1,1433
95,1,1398
96,1,1335
97,1,1470
98,1,1375
99,1,1458
100,1,1493
101,1,1450
102,1,1865
103,1,1450
104,1,1503
105,1,1973
106,1,1518
107,1,1614
108,1,1540
109,1,1620
110,1,1605
111,1,1803
112,1,1662
113,1,1691
114,1,1727
115,1,1683
116,1,1738
117,1,2266
118,1,1737
119,1,1797
120,1,1861
121,1,1802
122,1,1806
123,1,1776
124,1,1783
125,1,2117
126,1,2184
127,1,2248
128,1,1901
129,1,1889
130,1,1951
131,1,1986
132,1,1946
133,1,1927
134,1,1997
135,1,1983
136,1,2084
137,1,2128
138,1,2219
139,1,2117
140,1,2129
141,1,2199
142,1,2125
143,1,2131
144,1,2116
145,1,2217
146,1,2189
147,1,2194
148,1,2286
149,1,2437
150,1,2250
151,1,2306
152,1,2232
153,1,2239
154,1,2473
155,1,2354
156,1,2319
157,1,2402
158,1,2681
159,1,2450
160,1,2568
161,1,3065
162,1,2573
163,1,2486
164,1,2547
165,1,2514
166,1,2642
167,1,2565
168,1,2568
169,1,2584
170,1,2585
171,1,2629
172,1,2758
173,1,2656
174,1,2750
175,1,2694
176,1,2854
177,1,2853
178,1,3370
179,1,2786
180,1,2944
181,1,2808
182,1,2800
183,1,2808
184,1,2850
185,1,2942
186,1,2963
187,1,2885
188,1,2938
189,1,3022
190,1,3031
191,1,3628
192,1,3259
193,1,3341
194,1,3275
195,1,3023
196,1,3187
197,1,3113
198,1,3177
199,1,3191
200,1,3188
201,1,3185
202,1,3164
203,1,3438
204,1,3997
205,1,3144
206,1,3529
207,1,3300
208,1,3616
209,1,3449
210,1,3180
211,1,3302
212,1,3704
213,1,3493
214,1,3579
215,1,3685
216,1,3604
217,1,3895
218,1,3655
219,1,3715
220,1,3554
221,1,3642
222,1,4058
223,1,3723
224,1,3651
225,1,3621
226,1,3848
227,1,3662
228,1,3730
229,1,3731
230,1,3787
231,1,3763
232,1,4347
233,1,3872
234,1,4117
235,1,5216
236,1,4106
237,1,4432
238,1,3998
239,1,4457
240,1,3988
241,1,3901
242,1,4054
243,1,4093
244,1,3900
245,1,4015
246,1,4009
247,1,4081
248,1,4106
249,1,4117
250,1,4044
251,1,4083
252,1,4139
253,1,4634
254,1,4132
255,1,4102
256,1,4281
257,1,4627
258,1,4301
259,1,4403
260,1,4329
261,1,4379
262,1,4426
263,1,4360
264,1,4303
265,1,4494
266,1,4439
267,1,4334
268,1,4643
269,1,4531
270,1,4479
271,1,4730
272,1,4629
273,1,4634
274,1,4745
275,1,4458
276,1,4612
277,1,5046
278,1,4617
279,1,4743
280,1,4725
281,1,4854
282,1,4903
283,1,5266
284,1,4812
285,1,4844
286,1,4874
287,1,4941
288,1,4810
289,1,4986
290,1,4798
291,1,4877
292,1,5037
293,1,4984
294,1,5344
295,1,5088
296,1,5085
297,1,5679
298,1,5176
299,1,5036
300,1,5209
301,1,5028
302,1,5695
303,1,5111
304,1,5112
305,1,5851
306,1,5845
307,1,5479
308,1,5250
309,1,5750
310,1,5509
311,1,5545
312,1,5303
313,1,5287
314,1,5542
315,1,5922
316,1,5469
317,1,5603
318,1,6492
319,1,5872
320,1,5449
321,1,5628
322,1,5479
323,1,5681
324,1,5907
325,1,5634
326,1,6070
327,1,5560
328,1,5808
329,1,5704
330,1,5806
331,1,6042
332,1,5814
333,1,5752
334,1,5761
335,1,5901
336,1,6450
337,1,6157
338,1,5955
339,1,6086
340,1,6096
341,1,6229
342,1,6017
343,1,6262
344,1,6017
345,1,6124
346,1,6608
347,1,6201
348,1,6054
349,1,6734
350,1,6546
351,1,6465
352,1,6184
353,1,6509
354,1,6397
355,1,6473
356,1,7058
357,1,7389
358,1,6476
359,1,6473
360,1,6571
361,1,6820
362,1,6365
363,1,6655
364,1,7498
365,1,6962
366,1,6577
367,1,7159
368,1,6598
369,1,6591
370,1,6587
371,1,7179
372,1,7236
373,1,6943
374,1,6686
375,1,6784
376,1,7218
377,1,7086
378,1,6897
379,1,7437
380,1,6856
381,1,7119
382,1,7021
383,1,6809
384,1,7244
385,1,7020
386,1,7331
387,1,6979
388,1,6972
389,1,7113
390,1,7175
391,1,7176
392,1,7261
393,1,7245
394,1,7188
395,1,7373
396,1,7660
397,1,7759
398,1,7931
399,1,7466
400,1,7270
401,1,7626
402,1,7485
403,1,7567
404,1,7562
405,1,7641
406,1,7868
407,1,7594
408,1,7622
409,1,8001
410,1,7415
411,1,8324
412,1,7595
413,1,7842
414,1,7820
415,1,7902
416,1,7557
417,1,7995
418,1,7972
419,1,8355
420,1,8586
421,1,8217
422,1,7821
423,1,8276
424,1,7781
425,1,8008
426,1,8572
427,1,8082
428,1,8343
429,1,8429
430,1,8295
