Vertices,Density,Time taken(ms)
1,100,3
2,100,8
3,100,14
4,100,23
5,100,31
6,100,40
7,100,40
8,100,52
9,100,54
10,100,72
11,100,79
12,100,91
13,100,117
14,100,119
15,100,135
16,100,139
17,100,168
18,100,185
19,100,188
20,100,207
21,100,221
22,100,230
23,100,261
24,100,269
25,100,297
26,100,319
27,100,340
28,100,377
29,100,383
30,100,420
31,100,433
32,100,478
33,100,493
34,100,534
35,100,526
36,100,556
37,100,657
38,100,621
39,100,623
40,100,687
41,100,738
42,100,758
43,100,755
44,100,906
45,100,877
46,100,884
47,100,927
48,100,997
49,100,989
50,100,1067
51,100,1071
52,100,1211
53,100,1188
54,100,1208
55,100,2333
56,100,1264
57,100,1380
58,100,1358
59,100,1482
60,100,1463
61,100,1541
62,100,1544
63,100,1588
64,100,1631
65,100,1832
66,100,1718
67,100,1820
68,100,1826
69,100,2895
70,100,1901
71,100,2867
72,100,2104
73,100,2445
74,100,2167
75,100,2232
76,100,2300
77,100,3500
78,100,2570
79,100,2889
80,100,2867
81,100,2589
82,100,2655
83,100,2972
84,100,2785
85,100,2922
86,100,3347
87,100,2937
88,100,3243
89,100,3643
90,100,3385
91,100,3448
92,100,3430
93,100,3825
94,100,3701
95,100,3574
96,100,3558
97,100,3763
98,100,3747
99,100,4339
100,100,4119
101,100,3955
102,100,4046
103,100,4026
104,100,5051
105,100,4335
106,100,4328
107,100,5620
108,100,4411
109,100,4503
110,100,4512
111,100,4568
112,100,4615
113,100,5911
114,100,5523
115,100,5039
116,100,5676
117,100,4916
118,100,4873
119,100,5120
120,100,5198
121,100,5202
122,100,5836
123,100,5373
124,100,5460
125,100,6095
126,100,5700
127,100,6314
128,100,6280
129,100,6761
130,100,5840
131,100,6019
132,100,7067
133,100,6478
134,100,6230
135,100,6282
136,100,6242
137,100,6312
138,100,7309
139,100,7080
140,100,6762
141,100,6798
142,100,6684
143,100,6697
144,100,6789
145,100,7081
146,100,6954
147,100,7174
148,100,7170
149,100,7236
150,100,7306
151,100,7301
152,100,7383
153,100,7543
154,100,7581
155,100,7561
156,100,8004
157,100,8930
158,100,8052
159,100,7951
160,100,9108
161,100,8716
162,100,8346
163,100,8289
164,100,8417
165,100,8945
166,100,9294
167,100,8866
168,100,8877
169,100,8947
170,100,8921
171,100,10117
172,100,10131
173,100,9952
174,100,9368
175,100,9304
176,100,9447
177,100,10647
178,100,10456
179,100,10099
180,100,10015
181,100,9964
182,100,10348
183,100,10322
184,100,11094
185,100,10258
186,100,10665
187,100,10559
188,100,10267
189,100,10626
190,100,11600
191,100,11181
192,100,10969
193,100,11087
194,100,11406
195,100,12094
196,100,11278
197,100,12684
198,100,12401
199,100,11682
200,100,13356
201,100,12664
202,100,11984
203,100,15798
204,100,12904
205,100,12656
206,100,12428
207,100,12579
208,100,13398
209,100,12837
210,100,13913
211,100,12849
212,100,13319
213,100,13354
214,100,13707
215,100,13279
216,100,13580
217,100,14693
218,100,14955
219,100,14355
220,100,15727
221,100,14255
222,100,14348
223,100,14371
224,100,14914
225,100,14246
226,100,14657
227,100,14380
228,100,14651
229,100,14877
230,100,16652
231,100,14746
232,100,16426
233,100,15791
234,100,15986
235,100,15664
236,100,16723
237,100,15628
238,100,15799
239,100,15993
240,100,17103
241,100,17705
242,100,16434
243,100,16124
244,100,17601
245,100,16450
246,100,16730
247,100,16945
248,100,18811
249,100,17457
250,100,17356
251,100,17609
252,100,18067
253,100,18487
254,100,17911
255,100,18568
256,100,18705
257,100,19004
258,100,18219
259,100,18540
260,100,18079
261,100,18466
262,100,18693
263,100,20350
264,100,19960
265,100,19586
266,100,19754
267,100,19417
268,100,19484
269,100,19597
270,100,21376
271,100,19435
272,100,19987
273,100,21335
274,100,21566
275,100,20800
276,100,20775
277,100,21208
278,100,20774
279,100,22020
280,100,21768
281,100,20912
282,100,21906
283,100,21011
284,100,20787
285,100,23207
286,100,22100
287,100,24680
288,100,23255
289,100,22674
290,100,22206
291,100,24880
292,100,24660
293,100,22210
294,100,22650
295,100,22414
296,100,24863
297,100,22805
298,100,25311
299,100,25039
300,100,23999
