Size(n),S,Key Comparisons,Time(ms),Time(s)
100000,1,1515145,24.144499999999997,0.024144500000000003
100000,2,1515145,11.831624999999999,0.011831625
100000,3,1515039,10.372708,0.010372708000000001
100000,4,1515421,9.232167,0.009232167000000001
100000,5,1515421,7.3232919999999995,0.007323292
100000,6,1533064,7.076791999999999,0.007076792
100000,7,1536405,7.105708,0.0071057080000000005
100000,8,1536405,7.384208,0.007384208000000001
100000,9,1536405,7.107333,0.007107333
100000,10,1536405,7.179334,0.007179334000000001
100000,11,1536405,7.161375,0.007161375
100000,12,1598199,7.0097499999999995,0.00700975
100000,13,1617511,7.080958,0.007080958
100000,14,1617511,7.103667,0.007103667
100000,15,1617511,7.087375,0.007087375000000001
100000,16,1617511,7.084916,0.007084916
100000,17,1617511,6.973833,0.0069738330000000005
100000,18,1617511,6.974417,0.006974417
100000,19,1617511,7.0330829999999995,0.007033083000000001
100000,20,1617511,6.995709,0.006995709
100000,21,1617511,6.9927079999999995,0.006992708
100000,22,1617511,7.020834,0.007020834
100000,23,1617511,7.030749999999999,0.0070307500000000005
100000,24,1742393,7.019042,0.0070190420000000005
100000,25,1839957,7.001709,0.007001709
100000,26,1839957,7.044124999999999,0.007044125
100000,27,1839957,7.0275419999999995,0.007027542
100000,28,1839957,7.844208,0.007844208
100000,29,1839957,6.913291999999999,0.006913292000000001
100000,30,1839957,6.9384999999999994,0.0069385
100000,31,1839957,6.740542,0.006740542
100000,32,1839957,6.842041,0.006842041
100000,33,1839957,6.8753329999999995,0.006875333000000001
100000,34,1839957,7.121083,0.007121083
100000,35,1839957,6.727583999999999,0.006727584
100000,36,1839957,6.978916,0.006978916000000001
100000,37,1839957,6.943833,0.006943833000000001
100000,38,1839957,6.833958,0.006833958
100000,39,1839957,7.030875,0.007030875000000001
100000,40,1839957,6.9933749999999995,0.0069933750000000005
100000,41,1839957,6.982792,0.006982792000000001
100000,42,1839957,7.063625,0.0070636250000000005
100000,43,1839957,6.70825,0.006708250000000001
100000,44,1839957,6.668749999999999,0.00666875
100000,45,1839957,6.63275,0.006632750000000001
100000,46,1839957,6.7678329999999995,0.006767833
100000,47,1839957,6.692583,0.006692583
100000,48,1926023,6.740832999999999,0.006740833000000001
100000,49,2358519,7.129833,0.007129833
100000,50,2358519,7.101417,0.0071014170000000005
100000,51,2358519,7.107917,0.007107917
100000,52,2358519,7.118208,0.007118208000000001
100000,53,2358519,7.239125,0.007239125000000001
100000,54,2358519,7.127040999999999,0.007127041000000001
100000,55,2358519,7.0735,0.007073500000000001
100000,56,2358519,7.764875,0.007764875
100000,57,2358519,7.250375,0.007250375000000001
100000,58,2358519,7.172708999999999,0.007172709
100000,59,2358519,7.230042,0.007230042000000001
100000,60,2358519,7.591666999999999,0.007591667000000001
100000,61,2358519,7.356999999999999,0.007357000000000001
100000,62,2358519,7.461834,0.0074618340000000005
100000,63,2358519,7.350041999999999,0.007350042
100000,64,2358519,7.280208999999999,0.007280209
100000,65,2358519,7.269832999999999,0.007269833000000001
100000,66,2358519,7.27975,0.007279750000000001
100000,67,2358519,7.321166,0.0073211660000000005
100000,68,2358519,7.258417,0.0072584170000000005
100000,69,2358519,7.364125,0.007364125000000001
100000,70,2358519,7.246791,0.007246791000000001
100000,71,2358519,7.31875,0.007318750000000001
100000,72,2358519,7.2459999999999996,0.007246000000000001
100000,73,2358519,7.598916,0.007598916000000001
100000,74,2358519,7.157375,0.0071573750000000005
100000,75,2358519,7.212667,0.007212667000000001
100000,76,2358519,7.162,0.007162000000000001
100000,77,2358519,7.205832999999999,0.007205833
100000,78,2358519,7.255040999999999,0.007255041
100000,79,2358519,7.183834,0.007183834
100000,80,2358519,7.233333,0.007233333000000001
100000,81,2358519,7.209667,0.007209667
100000,82,2358519,7.190917,0.007190917000000001
100000,83,2358519,7.208125,0.007208125
100000,84,2358519,7.372458,0.007372458
100000,85,2358519,8.259875,0.008259875
100000,86,2358519,7.566167,0.007566167
100000,87,2358519,7.428083,0.007428083
100000,88,2358519,7.429417,0.007429417000000001
100000,89,2358519,7.352208,0.007352208000000001
100000,90,2358519,7.561792,0.007561792
100000,91,2358519,8.237499999999999,0.0082375
100000,92,2358519,7.6733329999999995,0.007673333
100000,93,2358519,8.090125,0.008090125
100000,94,2358519,8.157,0.008157000000000001
100000,95,2358519,7.387083,0.007387083000000001
100000,96,2358519,7.558916,0.007558916000000001
100000,97,2740494,7.962,0.007962
100000,98,3475708,8.733042,0.008733042
100000,99,3475708,8.444791,0.008444791
100000,100,3475708,8.475458,0.008475458
100000,101,3475708,8.4355,0.0084355
100000,102,3475708,8.54575,0.008545750000000001
100000,103,3475708,8.354833,0.008354833
100000,104,3475708,8.49425,0.00849425
100000,105,3475708,8.556083,0.008556083
100000,106,3475708,8.636,0.008636000000000001
100000,107,3475708,8.5105,0.0085105
100000,108,3475708,8.647084,0.008647084000000001
100000,109,3475708,8.530709,0.008530709000000001
100000,110,3475708,8.756791999999999,0.008756792000000001
100000,111,3475708,8.945416999999999,0.008945417
100000,112,3475708,8.732666,0.008732666
100000,113,3475708,8.966792,0.008966792000000001
100000,114,3475708,8.608291999999999,0.008608292
100000,115,3475708,8.911541,0.008911541
100000,116,3475708,9.494083999999999,0.009494084
100000,117,3475708,9.004375,0.009004375
100000,118,3475708,8.671083,0.008671083000000001
100000,119,3475708,8.765167,0.008765167
100000,120,3475708,8.615874999999999,0.008615875
100000,121,3475708,8.761167,0.008761167
100000,122,3475708,8.426874999999999,0.008426875
100000,123,3475708,8.468166,0.008468166000000001
100000,124,3475708,8.43025,0.00843025
100000,125,3475708,8.380167,0.008380167
100000,126,3475708,8.402958,0.008402958
100000,127,3475708,8.46275,0.00846275
100000,128,3475708,8.410917,0.008410917
