Vertices,Density,Time taken(ms)
1,20,14
2,20,24
3,20,36
4,20,49
5,20,64
6,20,79
7,20,107
8,20,103
9,20,184
10,20,157
11,20,165
12,20,171
13,20,190
14,20,216
15,20,236
16,20,259
17,20,270
18,20,321
19,20,334
20,20,343
21,20,463
22,20,474
23,20,389
24,20,425
25,20,449
26,20,494
27,20,466
28,20,526
29,20,566
30,20,529
31,20,1770
32,20,582
33,20,1676
34,20,702
35,20,655
36,20,691
37,20,1730
38,20,817
39,20,1637
40,20,802
41,20,833
42,20,820
43,20,1444
44,20,833
45,20,893
46,20,948
47,20,937
48,20,1088
49,20,1051
50,20,1078
51,20,1102
52,20,1128
53,20,1592
54,20,1150
55,20,1590
56,20,1179
57,20,1221
58,20,1358
59,20,1210
60,20,1582
61,20,1394
62,20,1269
63,20,1771
64,20,1396
65,20,1508
66,20,1694
67,20,1628
68,20,1951
69,20,1556
70,20,1558
71,20,1617
72,20,1598
73,20,1828
74,20,1892
75,20,1813
76,20,1764
77,20,1901
78,20,2086
79,20,1895
80,20,2000
81,20,2088
82,20,2124
83,20,2150
84,20,2050
85,20,2184
86,20,2115
87,20,2098
88,20,2127
89,20,2673
90,20,2362
91,20,2287
92,20,2172
93,20,2283
94,20,2834
95,20,2521
96,20,2584
97,20,2501
98,20,2658
99,20,2673
100,20,2593
101,20,3497
102,20,2705
103,20,3033
104,20,3025
105,20,2971
106,20,2757
107,20,2894
108,20,3188
109,20,2924
110,20,2974
111,20,2951
112,20,3061
113,20,3045
114,20,3198
115,20,3234
116,20,3236
117,20,3351
118,20,4206
119,20,3395
120,20,3496
121,20,3661
122,20,3646
123,20,3639
124,20,4231
125,20,3645
126,20,3881
127,20,3770
128,20,4271
129,20,3745
130,20,3923
131,20,4069
132,20,4061
133,20,4010
134,20,4050
135,20,4147
136,20,4567
137,20,4129
138,20,4186
139,20,4241
140,20,4133
141,20,4580
142,20,4633
143,20,4883
144,20,4879
145,20,4619
146,20,4566
147,20,4737
148,20,4441
149,20,5004
150,20,5947
151,20,5431
152,20,5560
153,20,5177
154,20,4716
155,20,4842
156,20,4908
157,20,5129
158,20,5532
159,20,5683
160,20,5319
161,20,5307
162,20,5529
163,20,5637
164,20,6473
165,20,5771
166,20,5934
167,20,6140
168,20,6217
169,20,6367
170,20,6452
171,20,6102
172,20,6370
173,20,5955
174,20,6546
175,20,6154
176,20,6667
177,20,6313
178,20,6528
179,20,6302
180,20,6504
181,20,6342
182,20,6126
183,20,6516
184,20,6750
185,20,6708
186,20,6632
187,20,6457
188,20,6925
189,20,7454
190,20,6713
191,20,7331
192,20,6883
193,20,7004
194,20,7029
195,20,7168
196,20,7049
197,20,7062
198,20,7307
199,20,7448
200,20,7575
201,20,7373
202,20,7676
203,20,7814
204,20,7216
205,20,7414
206,20,7243
207,20,8221
208,20,7701
209,20,7568
210,20,7723
211,20,7922
212,20,7894
213,20,8066
214,20,7892
215,20,7835
216,20,8215
217,20,8714
218,20,7889
219,20,8853
220,20,8299
221,20,9059
222,20,8485
223,20,8868
224,20,8572
225,20,9032
226,20,9562
227,20,8679
228,20,9910
229,20,8944
230,20,9302
231,20,9962
232,20,9626
233,20,9423
234,20,8938
235,20,10314
236,20,9457
237,20,9859
238,20,9782
239,20,9869
240,20,10119
241,20,9394
242,20,9930
243,20,10228
244,20,9597
245,20,10459
246,20,9941
247,20,11431
248,20,10958
249,20,10641
250,20,10905
251,20,10844
252,20,11785
253,20,10961
254,20,11670
255,20,11267
256,20,10749
257,20,10806
258,20,10848
259,20,12044
260,20,11494
261,20,11665
262,20,12109
263,20,11364
264,20,11747
265,20,12130
266,20,11831
267,20,12335
268,20,12596
269,20,12264
270,20,12742
271,20,12472
272,20,12848
273,20,12786
274,20,12439
275,20,11460
276,20,12545
277,20,13342
278,20,12179
279,20,12244
280,20,11964
281,20,11956
282,20,13457
283,20,13494
284,20,12390
285,20,12428
286,20,13839
287,20,13711
288,20,13801
289,20,13120
290,20,13481
291,20,12879
292,20,13378
293,20,12874
294,20,14908
295,20,13503
296,20,13306
297,20,13419
298,20,14026
299,20,14442
300,20,14111
