Vertices,Density,Time taken(ms)
1,25,13
2,25,24
3,25,36
4,25,49
5,25,62
6,25,81
7,25,94
8,25,105
9,25,122
10,25,158
11,25,175
12,25,171
13,25,186
14,25,206
15,25,246
16,25,256
17,25,262
18,25,284
19,25,331
20,25,389
21,25,373
22,25,423
23,25,406
24,25,464
25,25,450
26,25,472
27,25,482
28,25,545
29,25,547
30,25,610
31,25,630
32,25,639
33,25,671
34,25,682
35,25,750
36,25,747
37,25,740
38,25,987
39,25,792
40,25,884
41,25,1980
42,25,883
43,25,1845
44,25,1079
45,25,927
46,25,1750
47,25,946
48,25,1119
49,25,1066
50,25,1776
51,25,1095
52,25,1369
53,25,1139
54,25,1283
55,25,1250
56,25,1350
57,25,1309
58,25,1368
59,25,1334
60,25,1524
61,25,1687
62,25,1447
63,25,1447
64,25,1534
65,25,1501
66,25,1579
67,25,1649
68,25,1645
69,25,1640
70,25,1638
71,25,1726
72,25,1813
73,25,1780
74,25,1793
75,25,1848
76,25,2032
77,25,1972
78,25,1883
79,25,1982
80,25,2008
81,25,2028
82,25,2151
83,25,2206
84,25,2551
85,25,2200
86,25,2307
87,25,3169
88,25,2864
89,25,2848
90,25,2730
91,25,2490
92,25,2496
93,25,2502
94,25,2506
95,25,2535
96,25,2541
97,25,2725
98,25,2617
99,25,2804
100,25,2818
101,25,2739
102,25,2793
103,25,2739
104,25,3007
105,25,2821
106,25,3175
107,25,3007
108,25,2991
109,25,3240
110,25,3138
111,25,3189
112,25,3167
113,25,3256
114,25,3356
115,25,3451
116,25,3545
117,25,3489
118,25,3491
119,25,3998
120,25,3667
121,25,3487
122,25,3769
123,25,3623
124,25,3774
125,25,3654
126,25,3784
127,25,3808
128,25,3883
129,25,4420
130,25,4551
131,25,3912
132,25,4842
133,25,4199
134,25,4273
135,25,4179
136,25,4887
137,25,4333
138,25,4339
139,25,4599
140,25,4376
141,25,4411
142,25,4542
143,25,4454
144,25,4671
145,25,4673
146,25,4814
147,25,4882
148,25,4804
149,25,5077
150,25,5012
151,25,5067
152,25,4739
153,25,5418
154,25,5581
155,25,5131
156,25,5151
157,25,5833
158,25,5415
159,25,5332
160,25,5581
161,25,5290
162,25,5733
163,25,5447
164,25,6086
165,25,6170
166,25,6052
167,25,5662
168,25,6138
169,25,5661
170,25,6581
171,25,6134
172,25,6490
173,25,6429
174,25,6400
175,25,6376
176,25,6267
177,25,6195
178,25,6957
179,25,6415
180,25,6899
181,25,7088
182,25,6849
183,25,6540
184,25,6670
185,25,8045
186,25,7130
187,25,6965
188,25,6818
189,25,6854
190,25,7276
191,25,6888
192,25,7256
193,25,7396
194,25,7318
195,25,7053
196,25,7693
197,25,7519
198,25,8592
199,25,8039
200,25,8350
201,25,8193
202,25,8269
203,25,8025
204,25,8793
205,25,8173
206,25,7718
207,25,8373
208,25,8062
209,25,7874
210,25,8263
211,25,8532
212,25,8438
213,25,8594
214,25,8522
215,25,9736
216,25,8523
217,25,9154
218,25,8590
219,25,8960
220,25,10085
221,25,9159
222,25,9207
223,25,8929
224,25,9427
225,25,10396
226,25,9391
227,25,9260
228,25,9180
229,25,9339
230,25,9764
231,25,9786
232,25,9598
233,25,9646
234,25,9882
235,25,9455
236,25,9889
237,25,10370
238,25,10301
239,25,10499
240,25,10056
241,25,10121
242,25,9729
243,25,11649
244,25,9710
245,25,10608
246,25,10620
247,25,10686
248,25,11848
249,25,11441
250,25,11118
251,25,10918
252,25,11955
253,25,11999
254,25,11173
255,25,11300
256,25,11302
257,25,11954
258,25,11607
259,25,11769
260,25,12740
261,25,11295
262,25,12967
263,25,12001
264,25,12524
265,25,12723
266,25,12135
267,25,12162
268,25,12313
269,25,13087
270,25,13500
271,25,12399
272,25,12201
273,25,13869
274,25,14026
275,25,12716
276,25,13738
277,25,12899
278,25,13765
279,25,13457
280,25,13831
281,25,13400
282,25,15467
283,25,13509
284,25,13106
285,25,13359
286,25,13803
287,25,14287
288,25,15485
289,25,13346
290,25,15486
291,25,15017
292,25,14948
293,25,14873
294,25,13876
295,25,14303
296,25,14696
297,25,15918
298,25,15994
299,25,15221
300,25,15554
