Vertices,Density,Time taken(ms)
1,300,17
2,300,32
3,300,49
4,300,61
5,300,81
6,300,108
7,300,113
8,300,128
9,300,161
10,300,319
11,300,200
12,300,339
13,300,237
14,300,326
15,300,268
16,300,315
17,300,353
18,300,361
19,300,1558
20,300,461
21,300,433
22,300,444
23,300,599
24,300,490
25,300,1341
26,300,700
27,300,646
28,300,1217
29,300,674
30,300,933
31,300,781
32,300,1239
33,300,767
34,300,1232
35,300,916
36,300,1119
37,300,966
38,300,1123
39,300,1070
40,300,1139
41,300,1134
42,300,1212
43,300,1234
44,300,1282
45,300,1379
46,300,1417
47,300,1336
48,300,1474
49,300,1543
50,300,1614
51,300,1640
52,300,1613
53,300,1745
54,300,1775
55,300,1845
56,300,1976
57,300,1845
58,300,2015
59,300,2000
60,300,2014
61,300,2263
62,300,2162
63,300,2389
64,300,2307
65,300,2363
66,300,2284
67,300,2556
68,300,2567
69,300,2808
70,300,2688
71,300,2746
72,300,3120
73,300,2897
74,300,2909
75,300,3182
76,300,2995
77,300,3264
78,300,3130
79,300,3336
80,300,3205
81,300,3605
82,300,3402
83,300,3835
84,300,3437
85,300,3864
86,300,3937
87,300,3782
88,300,4200
89,300,4097
90,300,4131
91,300,4408
92,300,4595
93,300,4238
94,300,4652
95,300,5360
96,300,5038
97,300,5040
98,300,4779
99,300,5178
100,300,5226
101,300,5178
102,300,5547
103,300,5547
104,300,5919
105,300,5651
106,300,6505
107,300,5627
108,300,5869
109,300,5900
110,300,6134
111,300,6386
112,300,6197
113,300,5919
114,300,6306
115,300,6070
116,300,6586
117,300,6391
118,300,7069
119,300,6945
120,300,6847
121,300,7347
122,300,6965
123,300,7180
124,300,6934
125,300,7769
126,300,7498
127,300,9225
128,300,8532
129,300,7940
130,300,7572
131,300,8050
132,300,8168
133,300,8331
134,300,8561
135,300,8669
136,300,8172
137,300,8512
138,300,8742
139,300,10055
140,300,9378
141,300,9593
142,300,9430
143,300,9287
144,300,10258
145,300,9250
146,300,9927
147,300,9738
148,300,9678
149,300,10194
150,300,10445
151,300,10146
152,300,10522
153,300,10754
154,300,11781
155,300,11364
156,300,11004
157,300,13316
158,300,11781
159,300,11205
160,300,13271
161,300,12168
162,300,12322
163,300,11859
164,300,11359
165,300,14006
166,300,12082
167,300,12125
168,300,12457
169,300,11535
170,300,12420
171,300,12870
172,300,13012
173,300,13341
174,300,12971
175,300,13703
176,300,14035
177,300,14674
178,300,14711
179,300,15773
180,300,14896
181,300,16185
182,300,15231
183,300,15697
184,300,15782
185,300,16328
186,300,15940
187,300,15970
188,300,17149
189,300,17331
190,300,16720
191,300,17201
192,300,16669
193,300,17111
194,300,17301
195,300,17607
196,300,18876
197,300,19285
198,300,20020
199,300,18536
200,300,18754
201,300,19843
202,300,19745
203,300,19874
204,300,19257
205,300,19560
206,300,19387
207,300,20240
208,300,20280
209,300,20217
210,300,20626
211,300,19992
212,300,21794
213,300,22018
214,300,21264
215,300,22742
216,300,20618
217,300,21939
218,300,21346
219,300,20798
220,300,22501
221,300,21040
222,300,24287
223,300,24815
224,300,23902
225,300,23440
226,300,24858
227,300,25805
228,300,23383
229,300,24618
230,300,23830
231,300,25468
232,300,24780
233,300,27268
234,300,25323
235,300,24438
236,300,24050
237,300,28072
238,300,25509
239,300,25329
240,300,26707
241,300,27599
242,300,29911
243,300,25533
244,300,30963
245,300,28032
246,300,29539
247,300,29454
248,300,29225
249,300,29316
250,300,28274
251,300,29517
252,300,28807
253,300,29954
254,300,32309
255,300,31090
256,300,30873
257,300,31151
258,300,30703
259,300,30614
260,300,30931
261,300,33367
262,300,33688
263,300,32501
264,300,34014
265,300,35895
266,300,33093
267,300,33243
268,300,33328
269,300,33897
270,300,33707
271,300,34195
272,300,35349
273,300,34678
274,300,35507
275,300,34523
276,300,34604
277,300,34596
278,300,36327
279,300,36960
280,300,39656
281,300,35200
282,300,40174
283,300,36382
284,300,37444
285,300,40569
286,300,38601
287,300,39361
288,300,40410
289,300,39602
290,300,36991
291,300,39207
292,300,41352
293,300,41458
294,300,42022
295,300,41419
296,300,40460
297,300,41949
298,300,42936
299,300,41356
300,300,42502
301,300,43522
302,300,42436
303,300,41892
304,300,44049
305,300,44093
306,300,43713
307,300,43781
308,300,44579
309,300,44615
310,300,46614
311,300,44543
312,300,46903
313,300,44316
314,300,47410
315,300,50371
316,300,53628
317,300,50549
318,300,48798
319,300,46198
320,300,48736
321,300,48172
322,300,45936
323,300,47616
324,300,47346
325,300,48700
326,300,49657
327,300,54280
328,300,54103
329,300,52046
330,300,50827
331,300,48481
332,300,52107
333,300,55457
334,300,53394
335,300,56150
336,300,55237
337,300,51620
338,300,51474
339,300,54174
340,300,53137
341,300,53897
342,300,57721
343,300,57960
344,300,53289
345,300,52449
346,300,54415
347,300,56543
348,300,56454
349,300,57181
350,300,59624
351,300,60063
352,300,60119
353,300,61014
354,300,58168
355,300,58719
356,300,60906
357,300,58665
358,300,59969
359,300,58995
360,300,58756
361,300,62025
362,300,59496
363,300,60736
364,300,61079
365,300,62119
366,300,62560
367,300,60841
368,300,60718
369,300,62445
370,300,60784
371,300,58055
372,300,60478
373,300,63524
374,300,66956
375,300,65864
376,300,64045
377,300,66090
378,300,65509
379,300,62323
380,300,61310
381,300,63701
382,300,62954
383,300,61788
384,300,65200
385,300,67043
386,300,68459
387,300,65509
388,300,66184
389,300,65343
390,300,64019
391,300,63396
392,300,63094
393,300,64602
394,300,68688
395,300,67201
396,300,62469
397,300,69051
398,300,66535
399,300,66741
400,300,67078
401,300,66744
402,300,67302
403,300,69603
404,300,67914
405,300,72018
406,300,74214
407,300,73616
408,300,75295
409,300,70876
410,300,71685
411,300,76419
412,300,74612
413,300,73718
414,300,76362
415,300,76187
416,300,76130
417,300,78008
418,300,78224
419,300,75988
420,300,78394
421,300,76244
422,300,78451
423,300,77940
424,300,74962
425,300,76375
426,300,73424
427,300,75978
428,300,75800
429,300,80420
430,300,78478
431,300,79266
432,300,84220
433,300,88033
434,300,80691
435,300,81090
436,300,81791
437,300,81716
438,300,84285
439,300,81505
440,300,81428
441,300,82657
442,300,86678
443,300,84738
444,300,83778
445,300,85950
446,300,83888
447,300,83759
448,300,85725
449,300,84020
450,300,85421
451,300,81442
452,300,82582
453,300,82131
454,300,87435
455,300,87516
456,300,92765
457,300,86051
458,300,83773
459,300,89915
460,300,86804
461,300,87442
462,300,85974
463,300,87547
464,300,87457
465,300,90708
466,300,98260
467,300,96916
468,300,105039
469,300,97145
470,300,96560
471,300,89796
472,300,92052
473,300,91521
474,300,92271
475,300,91060
476,300,93084
477,300,92141
478,300,86906
479,300,95085
480,300,92702
481,300,87871
482,300,93147
483,300,93591
484,300,93246
485,300,90909
486,300,89376
487,300,90186
488,300,90422
489,300,90727
490,300,95336
491,300,94452
492,300,93305
493,300,95680
494,300,97836
495,300,105005
496,300,96086
497,300,91553
498,300,97090
499,300,98922
500,300,95225
