Vertices,Density,Time taken(ms)
1,200,5
2,200,9
3,200,13
4,200,21
5,200,37
6,200,34
7,200,45
8,200,54
9,200,60
10,200,74
11,200,79
12,200,140
13,200,158
14,200,128
15,200,146
16,200,152
17,200,156
18,200,273
19,200,206
20,200,252
21,200,235
22,200,1353
23,200,335
24,200,314
25,200,340
26,200,380
27,200,391
28,200,1114
29,200,442
30,200,506
31,200,458
32,200,566
33,200,611
34,200,599
35,200,569
36,200,757
37,200,655
38,200,659
39,200,696
40,200,857
41,200,848
42,200,1907
43,200,845
44,200,856
45,200,976
46,200,1004
47,200,1119
48,200,1123
49,200,1796
50,200,1117
51,200,1228
52,200,1669
53,200,1246
54,200,1353
55,200,1339
56,200,1268
57,200,1457
58,200,1637
59,200,1547
60,200,1809
61,200,1615
62,200,1597
63,200,2173
64,200,1994
65,200,1816
66,200,2018
67,200,2022
68,200,2051
69,200,2479
70,200,2432
71,200,2494
72,200,2374
73,200,2442
74,200,2532
75,200,2450
76,200,2438
77,200,2540
78,200,2965
79,200,2911
80,200,2930
81,200,3021
82,200,3058
83,200,3505
84,200,3426
85,200,3453
86,200,3466
87,200,3368
88,200,3625
89,200,3508
90,200,3656
91,200,3967
92,200,3819
93,200,5553
94,200,4151
95,200,4941
96,200,4411
97,200,4576
98,200,4498
99,200,4923
100,200,4543
101,200,5542
102,200,4878
103,200,5301
104,200,5015
105,200,5198
106,200,5105
107,200,5227
108,200,5674
109,200,5854
110,200,5829
111,200,5481
112,200,5848
113,200,5800
114,200,5795
115,200,7039
116,200,6446
117,200,5960
118,200,6442
119,200,6529
120,200,6648
121,200,7050
122,200,7513
123,200,7713
124,200,7572
125,200,7610
126,200,7658
127,200,8037
128,200,7902
129,200,8247
130,200,8260
131,200,8574
132,200,8128
133,200,8746
134,200,8767
135,200,8537
136,200,8489
137,200,9100
138,200,8710
139,200,9119
140,200,9710
141,200,9542
142,200,9320
143,200,9272
144,200,9485
145,200,9893
146,200,9776
147,200,11166
148,200,10690
149,200,10480
150,200,11022
151,200,11136
152,200,11524
153,200,11584
154,200,11244
155,200,11627
156,200,12481
157,200,12150
158,200,12101
159,200,11931
160,200,12160
161,200,12533
162,200,13184
163,200,12857
164,200,12443
165,200,13206
166,200,12632
167,200,13427
168,200,13237
169,200,13131
170,200,14455
171,200,15560
172,200,15000
173,200,15196
174,200,15726
175,200,15501
176,200,14906
177,200,14966
178,200,15304
179,200,16669
