Vertices,Density,Time taken(ms)
199,100,12642
200,100,13110
201,100,13208
202,100,14859
203,100,13109
204,100,13206
205,100,12947
206,100,14540
207,100,13346
208,100,15945
209,100,16324
210,100,15629
211,100,16138
212,100,13874
213,100,13919
214,100,14511
215,100,14608
216,100,14601
217,100,17102
218,100,14528
219,100,15166
220,100,15286
221,100,15318
222,100,16012
223,100,15494
224,100,16293
225,100,15863
226,100,16419
227,100,16518
228,100,17064
229,100,15121
230,100,15898
231,100,16110
232,100,16515
233,100,17883
234,100,16599
235,100,17377
236,100,16319
237,100,16969
238,100,17211
239,100,18484
240,100,17181
241,100,16554
242,100,17863
243,100,17584
244,100,17006
245,100,18252
246,100,17262
247,100,18492
248,100,17938
249,100,19530
250,100,19274
251,100,20025
252,100,18671
253,100,18643
254,100,19041
255,100,20851
256,100,18414
257,100,19650
258,100,19913
259,100,19382
260,100,20095
261,100,19252
262,100,19705
263,100,19916
264,100,22704
265,100,22136
266,100,20871
267,100,20585
268,100,20265
269,100,20230
270,100,21519
271,100,23448
272,100,22413
273,100,21078
274,100,21837
275,100,22124
276,100,22880
277,100,24258
278,100,21519
279,100,24708
280,100,23065
281,100,22706
282,100,21736
283,100,23751
284,100,21592
285,100,22163
286,100,23121
287,100,22922
288,100,22426
289,100,22803
290,100,25413
291,100,22808
292,100,23088
293,100,22777
294,100,22771
295,100,23226
296,100,26706
297,100,26191
298,100,24473
299,100,24337
300,100,23954
301,100,25920
302,100,25464
303,100,26786
304,100,26796
305,100,25957
306,100,24564
307,100,27415
308,100,26519
309,100,26033
310,100,25434
311,100,25203
312,100,25364
313,100,25237
314,100,29405
315,100,28974
316,100,28868
317,100,28151
318,100,26133
319,100,27719
320,100,29277
321,100,28261
322,100,30091
323,100,29991
324,100,27839
325,100,29156
326,100,28042
327,100,32360
328,100,29937
329,100,28428
330,100,30318
331,100,31568
332,100,29321
333,100,29507
334,100,31473
335,100,31580
336,100,32207
337,100,29773
338,100,30348
339,100,30291
340,100,31910
341,100,30061
342,100,31459
343,100,30217
344,100,33478
345,100,31862
346,100,31969
347,100,32431
348,100,31619
349,100,32521
350,100,32611
351,100,32765
352,100,33668
353,100,32772
354,100,31142
355,100,35411
356,100,32622
357,100,32928
358,100,34921
359,100,33150
360,100,35196
361,100,32603
362,100,34933
363,100,32587
364,100,33618
365,100,35186
366,100,34712
367,100,33021
368,100,35653
369,100,34544
370,100,36228
371,100,35056
372,100,38106
373,100,35735
374,100,37364
375,100,35890
376,100,38857
377,100,35017
378,100,35462
379,100,37371
380,100,37133
381,100,37100
382,100,35884
383,100,37085
384,100,37507
385,100,38654
386,100,37497
387,100,38710
388,100,38797
389,100,38240
390,100,37805
391,100,38657
392,100,39045
393,100,38473
394,100,38514
395,100,41210
396,100,39849
397,100,43416
398,100,38588
399,100,40510
400,100,39629
401,100,40068
402,100,41062
403,100,40306
404,100,40708
405,100,42353
406,100,40345
407,100,40206
408,100,40739
409,100,41926
410,100,40627
411,100,41329
412,100,41562
413,100,42349
414,100,42271
415,100,42578
416,100,44973
417,100,43338
418,100,45457
419,100,45287
420,100,42603
421,100,43812
422,100,44226
423,100,45329
424,100,42245
425,100,46265
426,100,45243
427,100,44431
428,100,43770
429,100,45543
430,100,43706
431,100,44086
432,100,49221
433,100,45203
434,100,46504
435,100,46829
436,100,44996
437,100,48328
438,100,46893
439,100,46401
440,100,47677
441,100,49230
442,100,48100
443,100,48579
444,100,48282
445,100,50307
446,100,48581
447,100,49271
448,100,51149
449,100,50969
450,100,49440
451,100,50401
452,100,47888
453,100,47793
454,100,49180
455,100,49335
456,100,51213
457,100,50375
458,100,48888
459,100,52260
460,100,46998
461,100,50025
462,100,47702
463,100,50340
464,100,52259
465,100,51274
466,100,52307
467,100,51791
468,100,52008
469,100,52304
470,100,52890
471,100,56714
472,100,55382
473,100,55121
474,100,56519
475,100,51843
476,100,56371
477,100,53693
478,100,54200
479,100,52498
480,100,54355
481,100,56735
482,100,54587
483,100,58078
484,100,54751
485,100,56908
486,100,55544
487,100,55283
488,100,57187
489,100,56776
490,100,54988
491,100,57537
492,100,58202
493,100,55136
494,100,56161
495,100,57789
496,100,56222
497,100,59003
498,100,55783
499,100,56766
500,100,55988
