Vertices,Density,Time taken(ms)
1,200,11
2,200,13
3,200,18
4,200,33
5,200,30
6,200,36
7,200,40
8,200,49
9,200,56
10,200,59
11,200,67
12,200,91
13,200,81
14,200,85
15,200,90
16,200,102
17,200,110
18,200,150
19,200,127
20,200,125
21,200,146
22,200,266
23,200,168
24,200,276
25,200,288
26,200,228
27,200,202
28,200,202
29,200,224
30,200,293
31,200,236
32,200,247
33,200,319
34,200,267
35,200,286
36,200,305
37,200,294
38,200,303
39,200,326
40,200,398
41,200,383
42,200,354
43,200,389
44,200,368
45,200,386
46,200,401
47,200,492
48,200,424
49,200,542
50,200,571
51,200,620
52,200,488
53,200,479
54,200,514
55,200,516
56,200,528
57,200,535
58,200,647
59,200,585
60,200,681
61,200,589
62,200,614
63,200,617
64,200,638
65,200,664
66,200,735
67,200,677
68,200,678
69,200,723
70,200,745
71,200,927
72,200,864
73,200,779
74,200,843
75,200,835
76,200,974
77,200,1090
78,200,897
79,200,1031
80,200,855
81,200,942
82,200,992
83,200,952
84,200,971
85,200,1060
86,200,1027
87,200,1280
88,200,1385
89,200,1090
90,200,1129
91,200,1207
92,200,1207
93,200,1342
94,200,1387
95,200,1447
96,200,1353
97,200,1407
98,200,1366
99,200,1554
100,200,1389
101,200,1516
102,200,1370
103,200,1609
104,200,1490
105,200,1435
106,200,1465
107,200,1672
108,200,1697
109,200,1609
110,200,1694
111,200,1938
112,200,1794
113,200,1806
114,200,1787
115,200,1690
116,200,2242
117,200,1692
118,200,1647
119,200,1957
120,200,1717
121,200,1921
122,200,2187
123,200,1820
124,200,1984
125,200,1909
126,200,2176
127,200,2103
128,200,2350
129,200,2083
130,200,2201
131,200,2238
132,200,2227
133,200,2215
134,200,2337
135,200,2211
136,200,2528
137,200,2432
138,200,2480
139,200,2323
140,200,2570
141,200,2441
142,200,2647
143,200,2775
144,200,2838
145,200,2411
146,200,2750
147,200,2728
148,200,3002
149,200,2574
150,200,2615
151,200,2888
152,200,2624
153,200,2901
154,200,3104
155,200,2858
156,200,2838
157,200,3276
158,200,2887
159,200,2997
160,200,2946
161,200,3038
162,200,3650
163,200,3157
164,200,3278
165,200,3236
166,200,3513
167,200,3222
168,200,3189
169,200,3318
170,200,3480
171,200,4431
172,200,3455
173,200,3611
174,200,3471
175,200,3951
176,200,3713
177,200,3669
178,200,3786
179,200,3613
180,200,3593
181,200,3824
182,200,4004
183,200,3500
184,200,4028
185,200,4044
186,200,4260
187,200,4518
188,200,4347
189,200,5172
190,200,4199
191,200,5123
192,200,4437
193,200,4729
194,200,4649
195,200,4672
196,200,4666
197,200,4949
198,200,4692
199,200,5069
200,200,5078
201,200,4852
202,200,5032
203,200,5768
204,200,5300
205,200,5098
206,200,5702
207,200,5174
208,200,5229
209,200,6428
210,200,7325
211,200,5524
212,200,6568
213,200,5302
214,200,5490
215,200,5677
216,200,7182
217,200,5754
218,200,6052
219,200,6428
220,200,6098
221,200,5424
222,200,5391
223,200,5186
224,200,5670
225,200,5441
226,200,5568
227,200,5352
228,200,5377
229,200,5696
230,200,5899
231,200,5786
232,200,5717
233,200,6303
234,200,5809
235,200,6427
236,200,6898
237,200,6015
238,200,6135
239,200,5940
240,200,6171
241,200,6125
242,200,6225
243,200,6070
244,200,6226
245,200,6591
246,200,6213
247,200,6277
248,200,6299
249,200,6409
250,200,6508
251,200,6447
252,200,6746
253,200,6538
254,200,6357
255,200,6569
256,200,6756
257,200,6636
258,200,6748
259,200,6577
260,200,6810
261,200,6690
262,200,6953
263,200,6903
264,200,7182
265,200,7194
266,200,6998
267,200,6816
268,200,7175
269,200,6893
270,200,6997
271,200,8416
272,200,7386
273,200,7131
274,200,7491
275,200,7611
276,200,7619
277,200,7235
278,200,7545
279,200,7654
280,200,7537
281,200,7602
282,200,7672
283,200,8645
284,200,8045
285,200,7865
286,200,8508
287,200,8283
288,200,8418
289,200,7695
