Vertices,Density,Time taken(ms)
1,10,3
2,10,8
3,10,14
4,10,19
5,10,28
6,10,35
7,10,54
8,10,50
9,10,60
10,10,66
11,10,78
12,10,89
13,10,107
14,10,116
15,10,110
16,10,350
17,10,138
18,10,156
19,10,155
20,10,183
21,10,175
22,10,198
23,10,195
24,10,208
25,10,232
26,10,322
27,10,241
28,10,283
29,10,268
30,10,322
31,10,353
32,10,315
33,10,354
34,10,1293
35,10,378
36,10,360
37,10,373
38,10,1437
39,10,439
40,10,435
41,10,493
42,10,483
43,10,491
44,10,489
45,10,536
46,10,568
47,10,551
48,10,588
49,10,583
50,10,611
51,10,634
52,10,705
53,10,696
54,10,732
55,10,762
56,10,817
57,10,808
58,10,786
59,10,832
60,10,1023
61,10,1799
62,10,910
63,10,1733
64,10,910
65,10,911
66,10,1852
67,10,1002
68,10,1654
69,10,1102
70,10,1057
71,10,1091
72,10,1589
73,10,1202
74,10,1360
75,10,1168
76,10,1464
77,10,1255
78,10,1308
79,10,1277
80,10,1330
81,10,1460
82,10,1387
83,10,1481
84,10,1482
85,10,1462
86,10,1577
87,10,1552
88,10,1601
89,10,1642
90,10,1682
91,10,1904
92,10,1737
93,10,2359
94,10,1758
95,10,1863
96,10,1930
97,10,2007
98,10,1901
99,10,1996
100,10,1994
101,10,2020
102,10,2098
103,10,2122
104,10,2077
105,10,2127
106,10,2223
107,10,2241
108,10,2744
109,10,2463
110,10,2317
111,10,2443
112,10,2425
113,10,2472
114,10,2511
115,10,2441
116,10,2586
117,10,3065
118,10,2911
119,10,2754
120,10,2835
121,10,2726
122,10,2809
123,10,3008
124,10,3337
125,10,2940
126,10,2910
127,10,3608
128,10,3285
129,10,3674
130,10,3588
131,10,3730
132,10,3624
133,10,3672
134,10,3225
135,10,3315
136,10,3339
137,10,3376
138,10,3475
139,10,4159
140,10,4217
141,10,3677
142,10,3759
143,10,3679
144,10,3775
145,10,4195
146,10,3970
147,10,3914
148,10,3841
149,10,3953
150,10,4240
151,10,4141
152,10,4571
153,10,4312
154,10,4553
155,10,4979
156,10,4456
157,10,4544
158,10,4482
159,10,4540
160,10,4547
161,10,4737
162,10,4657
163,10,5434
164,10,4931
165,10,4765
166,10,4824
167,10,5931
168,10,5107
169,10,5088
170,10,5553
171,10,5078
172,10,5240
173,10,5204
174,10,5377
175,10,5296
176,10,5409
177,10,5446
178,10,5472
179,10,6508
180,10,6679
181,10,6345
182,10,5717
183,10,5895
184,10,6095
185,10,5913
186,10,5912
187,10,5855
188,10,6051
189,10,6045
190,10,6351
191,10,6439
192,10,6349
193,10,7787
194,10,6539
195,10,6498
196,10,6888
197,10,7276
198,10,6852
199,10,6982
200,10,7146
201,10,7553
202,10,7147
203,10,7487
204,10,7106
205,10,7177
206,10,7254
207,10,8437
208,10,7747
209,10,9531
210,10,7961
211,10,8208
212,10,8537
213,10,9470
214,10,8355
215,10,8346
216,10,9238
217,10,8446
218,10,8483
219,10,8631
220,10,8304
221,10,9123
222,10,8709
223,10,9474
224,10,9074
225,10,9562
226,10,8874
227,10,8800
228,10,9324
229,10,9053
230,10,9842
231,10,9983
232,10,11173
233,10,10216
234,10,10048
235,10,9792
236,10,9481
237,10,9932
238,10,10031
239,10,10132
240,10,10064
241,10,9822
242,10,10156
243,10,11224
244,10,10115
245,10,10103
246,10,10104
247,10,12282
248,10,11510
249,10,11035
250,10,11439
251,10,10850
252,10,10679
253,10,10852
254,10,10962
255,10,11804
256,10,11049
257,10,11289
258,10,11408
259,10,12272
260,10,11325
261,10,11478
262,10,12432
263,10,12478
264,10,11928
265,10,11637
266,10,12340
267,10,12231
268,10,12180
269,10,14038
270,10,13744
271,10,13021
272,10,13402
273,10,12664
274,10,12854
275,10,13017
276,10,13057
277,10,13104
278,10,13096
279,10,13566
280,10,14455
281,10,13771
282,10,14016
283,10,13932
284,10,13676
285,10,13866
286,10,13679
287,10,14359
288,10,13462
289,10,14827
290,10,14113
291,10,13882
292,10,14247
293,10,14220
294,10,14296
295,10,15783
296,10,14993
297,10,16134
298,10,14829
299,10,16914
300,10,15347
