Size(n),S,Key Comparisons,Time(ms),Time(s)
5290000,32,122436243,462.37579999999997,0.4623758
5300000,32,122719256,459.3725,0.4593725
5310000,32,123009009,470.61769999999996,0.4706177
5320000,32,123293051,466.45349999999996,0.4664535
5330000,32,123578778,477.2305,0.47723050000000006
5340000,32,123854004,465.51779999999997,0.46551780000000004
5350000,32,124135762,463.12739999999997,0.4631274
5360000,32,124438424,467.75629999999995,0.4677563
5370000,32,124726294,465.1678,0.4651678
5380000,32,124995070,472.07779999999997,0.47207780000000005
5390000,32,125290559,488.26279999999997,0.48826280000000005
5400000,32,125580388,475.1083,0.47510830000000004
5410000,32,125853106,476.39419999999996,0.47639420000000005
5420000,32,126158670,470.30289999999997,0.4703029
5430000,32,126429389,469.4735,0.46947350000000004
5440000,32,126710826,475.614,0.47561400000000004
5450000,32,127012631,478.5782,0.4785782
5460000,32,127297042,489.8699,0.4898699
5470000,32,127578218,478.7865,0.4787865
5480000,32,127857595,477.995,0.477995
5490000,32,128141253,476.88739999999996,0.4768874
5500000,32,128443526,482.6131,0.4826131
5510000,32,128710236,477.0388,0.47703880000000004
5520000,32,129005830,481.3357,0.48133570000000003
5530000,32,129300254,483.96979999999996,0.4839698
5540000,32,129601688,486.56789999999995,0.48656790000000005
5550000,32,129879589,491.5413,0.4915413
5560000,32,130181307,481.16249999999997,0.48116250000000005
5570000,32,130459279,482.9147,0.48291470000000003
5580000,32,130759496,483.9192,0.48391920000000005
5590000,32,131059658,484.42429999999996,0.48442430000000003
5600000,32,131346723,491.1264,0.4911264
5610000,32,131637928,491.9908,0.4919908
5620000,32,131935364,495.55039999999997,0.49555040000000006
5630000,32,132207194,496.5403,0.49654030000000005
5640000,32,132497851,487.0879,0.4870879
5650000,32,132796861,497.0143,0.4970143
5660000,32,133085455,496.5614,0.49656140000000004
5670000,32,133363050,495.6495,0.4956495
5680000,32,133657840,502.1699,0.5021699000000001
5690000,32,133955433,493.2591,0.4932591
5700000,32,134241386,493.69559999999996,0.4936956
5710000,32,134537224,493.71529999999996,0.4937153
5720000,32,134812968,502.5464,0.5025464000000001
5730000,32,135113379,498.29679999999996,0.49829680000000004
5740000,32,135399173,498.5406,0.49854060000000006
5750000,32,135696025,500.4496,0.5004496
5760000,32,136000614,504.9731,0.5049731000000001
5770000,32,136282360,501.2962,0.5012962000000001
5780000,32,136562689,504.58529999999996,0.5045853
5790000,32,136872792,500.984,0.500984
5800000,32,137174321,507.9847,0.5079847000000001
5810000,32,137469094,507.6044,0.5076044000000001
5820000,32,137764919,506.7888,0.5067888
5830000,32,138062727,505.16979999999995,0.5051698
5840000,32,138350928,511.5637,0.5115637000000001
5850000,32,138636686,507.58099999999996,0.5075810000000001
5860000,32,138937620,507.44739999999996,0.5074474
5870000,32,139232598,509.28659999999996,0.5092866
5880000,32,139532124,516.0638,0.5160638000000001
5890000,32,139836536,515.3927,0.5153927
5900000,32,140129622,529.7472,0.5297472000000001
5910000,32,140408330,519.3765999999999,0.5193766000000001
5920000,32,140733632,518.2656,0.5182656
5930000,32,141017816,520.1802,0.5201802
5940000,32,141319530,521.6593,0.5216593
5950000,32,141607365,517.1364,0.5171364
5960000,32,141902668,524.1038,0.5241038
5970000,32,142202918,521.4431,0.5214431
5980000,32,142511978,522.0479,0.5220479
5990000,32,142785987,526.014,0.526014
6000000,32,143104520,521.4719,0.5214719
6010000,32,143394398,521.4515,0.5214515000000001
6020000,32,143694392,530.5029,0.5305029
6030000,32,143974283,528.278,0.528278
6040000,32,144258510,531.5975999999999,0.5315976
