Vertices,Density,Time taken(ms)
1,25,3
2,25,8
3,25,14
4,25,20
5,25,27
6,25,30
7,25,42
8,25,56
9,25,63
10,25,67
11,25,77
12,25,89
13,25,100
14,25,119
15,25,130
16,25,146
17,25,154
18,25,197
19,25,185
20,25,236
21,25,220
22,25,231
23,25,260
24,25,292
25,25,301
26,25,348
27,25,383
28,25,357
29,25,378
30,25,390
31,25,406
32,25,429
33,25,444
34,25,521
35,25,492
36,25,492
37,25,532
38,25,551
39,25,574
40,25,597
41,25,637
42,25,637
43,25,632
44,25,723
45,25,695
46,25,728
47,25,982
48,25,1911
49,25,771
50,25,823
51,25,903
52,25,872
53,25,897
54,25,919
55,25,935
56,25,969
57,25,989
58,25,1026
59,25,1055
60,25,1170
61,25,1112
62,25,1160
63,25,1164
64,25,1185
65,25,1256
66,25,1272
67,25,1267
68,25,1309
69,25,1301
70,25,1335
71,25,1406
72,25,1498
73,25,1585
74,25,1556
75,25,1523
76,25,1595
77,25,2141
78,25,1840
79,25,1647
80,25,1742
81,25,1820
82,25,1761
83,25,2162
84,25,2091
85,25,1880
86,25,1899
87,25,1969
88,25,2024
89,25,1976
90,25,1998
91,25,2660
92,25,2651
93,25,2190
94,25,2228
95,25,2356
96,25,2370
97,25,2350
98,25,3066
99,25,2647
100,25,2415
101,25,2732
102,25,2731
103,25,2768
104,25,2601
105,25,2642
106,25,2755
107,25,2727
108,25,2791
109,25,3046
110,25,2969
111,25,2883
112,25,2940
113,25,2970
114,25,3313
115,25,3079
116,25,3109
117,25,3190
118,25,3231
119,25,3620
120,25,3286
121,25,3322
122,25,3592
123,25,3950
124,25,3566
125,25,3560
126,25,3601
127,25,3751
128,25,3740
129,25,3930
130,25,3774
131,25,3902
132,25,3915
133,25,4142
134,25,4313
135,25,4085
136,25,4080
137,25,4256
138,25,4243
139,25,4358
140,25,4310
141,25,4849
142,25,4505
143,25,4467
144,25,4607
145,25,4546
146,25,4611
147,25,4758
148,25,5308
149,25,5621
150,25,5345
151,25,5567
152,25,5558
153,25,5685
154,25,5174
155,25,5117
156,25,5169
157,25,5249
158,25,5438
159,25,5329
160,25,6133
161,25,5837
162,25,5531
163,25,5512
164,25,5758
165,25,6046
166,25,6443
167,25,6049
168,25,5901
169,25,6099
170,25,6117
171,25,7020
172,25,6983
173,25,6223
174,25,6281
175,25,7692
176,25,7595
177,25,6355
178,25,6561
179,25,6675
180,25,7968
181,25,7745
182,25,7730
183,25,6873
184,25,7523
185,25,7833
186,25,7583
187,25,8210
188,25,7280
189,25,7237
190,25,7896
191,25,7309
192,25,7573
193,25,7644
194,25,7698
195,25,7635
196,25,9034
197,25,8145
198,25,7739
199,25,7754
200,25,9018
201,25,8165
202,25,8111
203,25,8156
204,25,8354
205,25,8360
206,25,8656
207,25,9583
208,25,9316
209,25,9201
210,25,8780
211,25,8880
212,25,8953
213,25,8933
214,25,9054
215,25,9176
216,25,9641
217,25,9700
218,25,9690
219,25,9514
220,25,10071
221,25,9661
222,25,9749
223,25,9674
224,25,9849
225,25,11312
226,25,10159
227,25,10313
228,25,10697
229,25,10760
230,25,10336
231,25,10466
232,25,10455
233,25,12347
234,25,11445
235,25,12054
236,25,10989
237,25,11019
238,25,11030
239,25,11162
240,25,11327
241,25,11700
242,25,12043
243,25,11596
244,25,12173
245,25,11452
246,25,11915
247,25,12129
248,25,11992
249,25,12724
250,25,11905
251,25,13121
252,25,13163
253,25,12597
254,25,13973
255,25,13361
256,25,12544
257,25,12384
258,25,14225
259,25,13410
260,25,13816
261,25,13020
262,25,14227
263,25,14494
264,25,15453
265,25,14204
266,25,14198
267,25,13703
268,25,14430
269,25,13779
270,25,13687
271,25,15830
272,25,14090
273,25,14105
274,25,15621
275,25,14165
276,25,15357
277,25,16450
278,25,14755
279,25,14891
280,25,14944
281,25,16220
282,25,15271
283,25,15636
284,25,15266
285,25,15489
286,25,15463
287,25,17764
288,25,16083
289,25,16551
290,25,15965
291,25,17262
292,25,17343
293,25,16844
294,25,16184
295,25,17453
296,25,17324
297,25,16991
298,25,17694
299,25,16687
300,25,17519
