Vertices,Density,Time taken(ms)
1,100,4
2,100,9
3,100,13
4,100,20
5,100,30
6,100,33
7,100,41
8,100,76
9,100,62
10,100,68
11,100,84
12,100,95
13,100,138
14,100,144
15,100,206
16,100,200
17,100,213
18,100,202
19,100,255
20,100,207
21,100,245
22,100,265
23,100,1592
24,100,406
25,100,319
26,100,1511
27,100,430
28,100,454
29,100,562
30,100,519
31,100,969
32,100,484
33,100,587
34,100,643
35,100,1217
36,100,691
37,100,689
38,100,1323
39,100,695
40,100,1579
41,100,802
42,100,771
43,100,792
44,100,895
45,100,937
46,100,960
47,100,1130
48,100,1102
49,100,1111
50,100,1602
51,100,1179
52,100,1261
53,100,1289
54,100,1394
55,100,1484
56,100,1511
57,100,1749
58,100,1581
59,100,1620
60,100,1785
61,100,1823
62,100,1859
63,100,1917
64,100,2272
65,100,2085
66,100,2032
67,100,1982
68,100,2290
69,100,2267
70,100,2275
71,100,2274
72,100,2520
73,100,2463
74,100,2826
75,100,2821
76,100,2613
77,100,2932
78,100,3267
79,100,3365
80,100,3161
81,100,3562
82,100,2983
83,100,3083
84,100,3341
85,100,3344
86,100,3422
87,100,3521
88,100,3521
89,100,3621
90,100,4040
91,100,4281
92,100,4540
93,100,4132
94,100,4031
95,100,4200
96,100,4077
97,100,4691
98,100,4733
99,100,4684
100,100,4663
101,100,4774
102,100,4834
103,100,5274
104,100,5101
105,100,5441
106,100,4932
107,100,5244
108,100,5426
109,100,5346
110,100,5516
111,100,5675
112,100,5784
113,100,6085
114,100,5930
115,100,5735
116,100,6167
117,100,5984
118,100,6129
119,100,6030
120,100,6307
121,100,6795
122,100,6647
123,100,6697
124,100,7040
125,100,6976
126,100,6835
127,100,6980
128,100,7260
129,100,7481
130,100,7472
131,100,7719
132,100,7867
133,100,7640
134,100,8042
135,100,7933
136,100,7537
137,100,8095
138,100,9058
139,100,9350
140,100,8954
141,100,8666
142,100,8554
143,100,8239
144,100,8581
145,100,8653
146,100,8761
147,100,8949
148,100,8944
149,100,8970
150,100,9221
151,100,9272
152,100,9375
153,100,9734
154,100,9376
155,100,9800
156,100,9553
157,100,9342
158,100,9677
159,100,9690
160,100,10073
161,100,10515
162,100,10667
163,100,10545
164,100,10933
165,100,10423
166,100,11083
167,100,11437
168,100,11528
169,100,11390
170,100,11030
171,100,11554
172,100,11733
173,100,12619
174,100,12019
175,100,12096
176,100,12182
177,100,12164
178,100,12931
179,100,12084
180,100,12898
181,100,12404
182,100,12174
183,100,12573
184,100,13027
185,100,12562
186,100,12848
187,100,12942
188,100,14058
189,100,14342
190,100,14030
191,100,14125
192,100,14227
193,100,13963
194,100,14092
195,100,14306
196,100,13689
197,100,13546
198,100,14106
199,100,15468
200,100,14877
201,100,14760
202,100,14023
203,100,14814
204,100,14669
205,100,14210
206,100,14796
207,100,14706
208,100,15596
209,100,14842
210,100,15595
211,100,15358
212,100,15511
213,100,15761
214,100,15792
215,100,16079
216,100,17810
217,100,16419
218,100,17327
219,100,17028
220,100,18067
221,100,18327
222,100,17055
223,100,18525
224,100,18010
225,100,18180
226,100,17149
227,100,17424
228,100,17815
229,100,17968
230,100,18310
231,100,18551
232,100,19415
233,100,18476
234,100,18821
235,100,19342
236,100,19942
237,100,18852
238,100,19590
239,100,20089
240,100,20859
241,100,20728
242,100,20594
243,100,21284
244,100,20916
245,100,20763
246,100,21411
247,100,21646
248,100,21468
249,100,22184
250,100,22824
251,100,22323
252,100,22283
253,100,21784
254,100,21743
255,100,22065
256,100,21757
257,100,22478
258,100,22594
259,100,22427
260,100,22759
261,100,24088
262,100,23378
263,100,23269
264,100,23544
265,100,24357
266,100,25463
267,100,25238
268,100,24240
269,100,24993
270,100,25278
271,100,25079
272,100,25683
273,100,24745
274,100,24865
275,100,24204
276,100,24282
277,100,26105
278,100,24976
279,100,25754
280,100,25624
281,100,27429
282,100,27050
283,100,31441
284,100,26362
285,100,27378
286,100,28610
287,100,27875
288,100,27767
289,100,26957
290,100,27662
291,100,27707
292,100,27853
293,100,27718
294,100,30377
295,100,28324
296,100,28567
297,100,28578
298,100,28454
299,100,29308
300,100,27701
301,100,28017
302,100,28377
303,100,29379
304,100,28228
305,100,32303
306,100,29302
307,100,29457
308,100,30109
309,100,29759
310,100,30246
311,100,31729
312,100,29254
313,100,30290
314,100,32361
315,100,33055
316,100,32125
317,100,30902
318,100,34465
319,100,31979
320,100,32290
321,100,34806
322,100,34379
323,100,34870
324,100,34003
325,100,35125
326,100,34086
327,100,34940
328,100,34214
329,100,34513
330,100,34427
331,100,35235
332,100,35312
333,100,36824
334,100,34622
335,100,35342
336,100,34903
337,100,36141
338,100,35202
339,100,35321
340,100,36284
341,100,37236
342,100,36141
343,100,37227
344,100,37204
345,100,35499
346,100,35229
347,100,35850
348,100,36143
349,100,37423
350,100,38438
351,100,36975
352,100,38370
353,100,39899
354,100,40199
355,100,38587
356,100,39169
357,100,38459
358,100,39329
359,100,40345
360,100,40181
361,100,39674
362,100,40030
363,100,43023
364,100,41206
365,100,40581
366,100,41943
367,100,41162
368,100,44616
369,100,40924
370,100,41546
371,100,40807
372,100,41235
373,100,40139
374,100,40618
375,100,41033
376,100,40635
377,100,41705
378,100,42047
379,100,43161
380,100,43985
381,100,47776
382,100,47326
383,100,51682
384,100,46702
385,100,44567
386,100,44394
387,100,44364
388,100,43951
389,100,45837
390,100,46468
391,100,49122
392,100,48538
393,100,47229
394,100,51117
395,100,47411
396,100,46959
397,100,48094
398,100,51431
399,100,50122
400,100,47128
401,100,47641
402,100,47329
403,100,48773
404,100,48538
405,100,52139
406,100,49544
407,100,50644
408,100,52846
409,100,50498
410,100,49414
411,100,49705
412,100,49120
413,100,51996
414,100,51883
415,100,52482
416,100,52308
417,100,56449
418,100,55575
419,100,54681
420,100,53442
421,100,53803
422,100,53078
423,100,53516
424,100,53684
425,100,54868
426,100,52566
427,100,52030
428,100,53977
429,100,55518
430,100,54815
431,100,55369
432,100,56623
433,100,55704
434,100,55993
435,100,58385
436,100,56780
437,100,55632
438,100,57376
439,100,57953
440,100,55100
441,100,58568
442,100,59536
443,100,59261
444,100,58552
445,100,56645
446,100,57685
447,100,60527
448,100,58355
449,100,59386
450,100,61549
451,100,62055
452,100,60992
453,100,60564
454,100,59144
455,100,60400
456,100,60790
457,100,59492
458,100,60410
459,100,63519
460,100,65511
461,100,61942
462,100,60671
463,100,62223
464,100,62562
465,100,64999
466,100,63644
467,100,60879
468,100,62182
469,100,63400
470,100,63327
471,100,65607
472,100,64979
473,100,68114
474,100,69947
475,100,68981
476,100,68958
477,100,71434
478,100,71954
479,100,72334
480,100,68611
481,100,65784
482,100,66458
483,100,71763
484,100,68993
485,100,67767
486,100,65474
487,100,65304
488,100,67068
489,100,70558
490,100,71909
491,100,68726
492,100,69718
493,100,69442
494,100,69377
495,100,69142
496,100,71465
497,100,73540
498,100,72067
499,100,69810
500,100,71448
