Vertices,Density,Time taken(ms)
1,20,5
2,20,8
3,20,13
4,20,20
5,20,27
6,20,33
7,20,43
8,20,49
9,20,59
10,20,68
11,20,82
12,20,99
13,20,281
14,20,122
15,20,126
16,20,133
17,20,183
18,20,184
19,20,190
20,20,229
21,20,211
22,20,240
23,20,259
24,20,266
25,20,297
26,20,310
27,20,307
28,20,326
29,20,357
30,20,380
31,20,410
32,20,389
33,20,424
34,20,665
35,20,478
36,20,1595
37,20,578
38,20,540
39,20,546
40,20,552
41,20,550
42,20,577
43,20,607
44,20,670
45,20,641
46,20,681
47,20,715
48,20,1371
49,20,734
50,20,1491
51,20,792
52,20,1575
53,20,821
54,20,1620
55,20,903
56,20,914
57,20,1152
58,20,979
59,20,1409
60,20,1053
61,20,1064
62,20,1586
63,20,1045
64,20,1299
65,20,1146
66,20,1490
67,20,1215
68,20,1213
69,20,1244
70,20,1906
71,20,1561
72,20,1376
73,20,1956
74,20,1455
75,20,1693
76,20,1596
77,20,1948
78,20,1635
79,20,1535
80,20,1579
81,20,1994
82,20,1649
83,20,1694
84,20,1715
85,20,1873
86,20,1847
87,20,2260
88,20,2574
89,20,1880
90,20,1899
91,20,2016
92,20,1982
93,20,2029
94,20,2062
95,20,2124
96,20,2147
97,20,2238
98,20,2220
99,20,2391
100,20,2750
101,20,2533
102,20,2494
103,20,2463
104,20,2438
105,20,2495
106,20,2534
107,20,2711
108,20,2942
109,20,2713
110,20,2738
111,20,2960
112,20,3098
113,20,2874
114,20,2886
115,20,2969
116,20,2936
117,20,3124
118,20,3555
119,20,3126
120,20,3571
121,20,3476
122,20,3590
123,20,3850
124,20,3750
125,20,3896
126,20,3804
127,20,3434
128,20,3584
129,20,4523
130,20,3749
131,20,4042
132,20,3822
133,20,3802
134,20,4297
135,20,4401
136,20,3907
137,20,3961
138,20,4549
139,20,4455
140,20,4289
141,20,4313
142,20,4741
143,20,4514
144,20,4623
145,20,4545
146,20,4577
147,20,4797
148,20,5268
149,20,4665
150,20,4603
151,20,5671
152,20,4811
153,20,4921
154,20,4918
155,20,5072
156,20,5335
157,20,5062
158,20,5891
159,20,6113
160,20,6703
161,20,6044
162,20,5968
163,20,5414
164,20,5500
165,20,6481
166,20,5733
167,20,5869
168,20,5880
169,20,6219
170,20,5767
171,20,7053
172,20,6134
173,20,5978
174,20,6534
175,20,6273
176,20,6641
177,20,6933
178,20,6358
179,20,6607
180,20,6514
181,20,6503
182,20,6684
183,20,7069
184,20,6846
185,20,7158
186,20,6913
187,20,7054
188,20,6939
189,20,7077
190,20,7060
191,20,7201
192,20,7129
193,20,7215
194,20,7347
195,20,7855
196,20,7326
197,20,7605
198,20,7971
199,20,9141
200,20,7968
201,20,8878
202,20,8339
203,20,8131
204,20,8420
205,20,8443
206,20,8788
207,20,8795
208,20,8255
209,20,8385
210,20,8548
211,20,9286
212,20,9045
213,20,9434
214,20,9160
215,20,9004
216,20,9813
217,20,9969
218,20,10162
219,20,9982
220,20,9345
221,20,9830
222,20,9480
223,20,10308
224,20,9433
225,20,10428
226,20,10025
227,20,10109
228,20,9822
229,20,10255
230,20,11249
231,20,10278
232,20,10955
233,20,10886
234,20,10893
235,20,10640
236,20,10636
237,20,10559
238,20,11503
239,20,10720
240,20,10913
241,20,11303
242,20,11460
243,20,12499
244,20,11918
245,20,13846
246,20,13141
247,20,14916
248,20,13489
249,20,12385
250,20,12237
251,20,13395
252,20,12734
253,20,12084
254,20,12289
255,20,11909
256,20,12091
257,20,12940
258,20,12295
259,20,12268
260,20,12960
261,20,12560
262,20,12700
263,20,14693
264,20,12812
265,20,12939
266,20,13175
267,20,12955
268,20,13305
269,20,13342
270,20,13529
271,20,14459
272,20,14537
273,20,13921
274,20,14571
275,20,14284
276,20,14051
277,20,14604
278,20,15928
279,20,14374
280,20,14663
281,20,14432
282,20,14563
283,20,14391
284,20,16133
285,20,14847
286,20,17081
287,20,16237
288,20,15060
289,20,15051
290,20,17285
291,20,15975
292,20,17450
293,20,16586
294,20,17774
295,20,16019
296,20,18924
297,20,15890
298,20,19315
299,20,16647
300,20,16414
