Vertices,Density,Time taken(ms)
300,1,11674
300,2,13373
300,3,12661
300,4,13330
300,5,13502
300,6,13726
300,7,16512
300,8,13975
300,9,14257
300,10,14431
300,11,16438
300,12,16531
300,13,15244
300,14,17451
300,15,16122
300,16,16682
300,17,16854
300,18,17820
300,19,17097
300,20,16218
300,21,17593
300,22,18226
300,23,17631
300,24,17135
300,25,18662
300,26,16942
300,27,17214
300,28,17698
300,29,18215
300,30,17611
300,31,17895
300,32,17817
300,33,17843
300,34,17848
300,35,19783
300,36,18283
300,37,19493
300,38,19686
300,39,21447
300,40,18894
300,41,20136
300,42,20486
300,43,21115
300,44,20849
300,45,21337
300,46,22372
300,47,22797
300,48,21033
300,49,21854
300,50,22904
300,51,20986
300,52,20116
300,53,21147
300,54,20602
300,55,20872
300,56,21024
300,57,23274
300,58,21444
300,59,22033
300,60,20621
300,61,20598
300,62,21796
300,63,20880
300,64,22318
300,65,22288
300,66,23866
300,67,22878
300,68,21912
300,69,23577
300,70,21587
300,71,23372
300,72,21724
300,73,21720
300,74,23302
300,75,23856
300,76,22258
300,77,21837
300,78,23666
300,79,22362
300,80,23928
300,81,23037
300,82,24656
300,83,23832
300,84,23566
300,85,23496
300,86,28156
300,87,24704
300,88,24068
300,89,24247
300,90,25041
300,91,25463
300,92,24835
300,93,25765
300,94,27981
300,95,25059
300,96,24984
300,97,26166
300,98,24702
300,99,24402
300,100,26469
300,101,26108
300,102,25627
300,103,24898
300,104,25783
300,105,25843
300,106,25827
300,107,25948
300,108,25519
300,109,25742
300,110,25551
300,111,26022
300,112,26559
300,113,25569
300,114,25029
300,115,24741
300,116,26118
300,117,25287
300,118,27670
300,119,28415
300,120,26342
300,121,26424
300,122,27363
300,123,25367
300,124,29468
300,125,26674
300,126,29735
300,127,28752
300,128,28800
300,129,27145
300,130,27838
300,131,28521
300,132,26589
300,133,29396
300,134,26096
300,135,28768
300,136,27249
300,137,26997
300,138,28204
300,139,28005
300,140,27753
300,141,30799
300,142,27364
300,143,29166
300,144,28226
300,145,28514
300,146,27679
300,147,29187
300,148,28995
300,149,29821
300,150,28475
300,151,28342
300,152,27576
300,153,27824
300,154,28987
300,155,27960
300,156,28319
300,157,29592
300,158,32490
300,159,30984
300,160,31745
300,161,27515
300,162,30277
300,163,30301
300,164,28617
300,165,30279
300,166,31306
300,167,29564
300,168,31673
300,169,30347
300,170,29091
300,171,29491
300,172,30058
300,173,29489
300,174,31079
300,175,31089
300,176,32294
300,177,30264
300,178,29745
300,179,32199
300,180,30090
300,181,29357
300,182,30176
300,183,33345
300,184,30004
300,185,31998
300,186,30375
300,187,30636
300,188,31783
300,189,28983
300,190,31491
300,191,32009
300,192,31166
300,193,30704
300,194,30885
300,195,29803
300,196,30300
300,197,31646
300,198,30440
300,199,31811
300,200,31625
300,201,32156
300,202,30593
300,203,31337
300,204,30054
300,205,32599
300,206,33916
300,207,32955
300,208,30953
300,209,34157
300,210,33235
300,211,33521
300,212,31811
300,213,31543
300,214,32585
300,215,31171
300,216,36555
300,217,33187
300,218,35005
300,219,37066
300,220,33811
300,221,34673
300,222,32202
300,223,32140
300,224,35487
300,225,31115
300,226,31204
300,227,33305
300,228,34451
300,229,32333
300,230,32912
300,231,35616
300,232,36414
300,233,34945
300,234,36233
300,235,32366
300,236,35938
300,237,34135
300,238,34663
300,239,37416
300,240,36519
300,241,32940
300,242,33151
300,243,33548
300,244,33222
300,245,35500
300,246,36793
300,247,33837
300,248,36341
300,249,33421
300,250,36139
300,251,37072
300,252,37226
300,253,33283
300,254,36181
300,255,35034
300,256,32917
300,257,36729
300,258,34346
300,259,34826
300,260,33148
300,261,34703
300,262,36853
300,263,39286
300,264,36495
300,265,34058
300,266,35075
300,267,33615
300,268,37149
300,269,37810
300,270,36372
300,271,37601
300,272,34546
300,273,37310
300,274,37429
300,275,37301
300,276,38344
300,277,35708
300,278,37812
300,279,36842
300,280,36509
300,281,38467
300,282,36587
300,283,37869
300,284,34916
300,285,33782
300,286,38645
300,287,40040
300,288,37830
300,289,37714
300,290,40273
300,291,37947
300,292,39097
300,293,35802
300,294,35819
300,295,39384
300,296,38674
300,297,34682
300,298,34344
300,299,34619
300,300,36550
