Size(n),S,Key Comparisons,Time(ms),Time(s)
2040000,16,42699376,170.3596,0.1703596
2050000,16,42948271,170.2596,0.1702596
2060000,16,43193187,173.17849999999999,0.1731785
2070000,16,43447392,170.3002,0.1703002
2080000,16,43694106,174.1148,0.17411480000000001
2090000,16,43943946,174.6916,0.1746916
2100000,16,44136759,177.24779999999998,0.1772478
2110000,16,44162948,176.4544,0.1764544
2120000,16,44188522,178.7256,0.1787256
2130000,16,44217477,178.1597,0.1781597
2140000,16,44240167,179.1575,0.1791575
2150000,16,44266801,181.20589999999999,0.1812059
2160000,16,44294654,181.6032,0.18160320000000002
2170000,16,44317488,182.6258,0.1826258
2180000,16,44346191,185.5205,0.1855205
2190000,16,44373905,184.9564,0.18495640000000002
2200000,16,44399455,188.636,0.188636
2210000,16,44425877,190.394,0.190394
2220000,16,44451267,195.3712,0.19537120000000002
2230000,16,44515462,194.3262,0.1943262
2240000,16,44736432,194.34609999999998,0.19434610000000002
2250000,16,44963124,195.31459999999998,0.1953146
2260000,16,45188830,194.5929,0.1945929
2270000,16,45410973,194.8013,0.1948013
2280000,16,45636320,204.4238,0.20442380000000002
2290000,16,45861267,200.4563,0.2004563
2300000,16,46089218,196.30499999999998,0.196305
2310000,16,46314778,198.30939999999998,0.19830940000000002
2320000,16,46545292,199.7338,0.19973380000000002
2330000,16,46765574,202.06789999999998,0.20206790000000002
2340000,16,46988177,201.9111,0.2019111
2350000,16,47213073,202.7916,0.20279160000000002
2360000,16,47436958,201.76309999999998,0.2017631
2370000,16,47670089,204.7327,0.20473270000000002
2380000,16,47899336,205.58589999999998,0.20558590000000002
2390000,16,48127444,206.6205,0.2066205
2400000,16,48359269,206.38719999999998,0.20638720000000002
2410000,16,48591913,205.457,0.205457
2420000,16,48820784,208.31969999999998,0.20831970000000002
2430000,16,49050734,208.9528,0.20895280000000002
2440000,16,49281710,210.53719999999998,0.2105372
2450000,16,49507366,212.16369999999998,0.2121637
2460000,16,49739350,211.3886,0.2113886
2470000,16,49965618,213.70309999999998,0.2137031
2480000,16,50197769,215.1,0.2151
2490000,16,50432098,214.05579999999998,0.21405580000000002
2500000,16,50661840,214.9528,0.21495280000000003
2510000,16,50891179,219.1632,0.2191632
2520000,16,51121225,216.9431,0.2169431
2530000,16,51352103,217.1402,0.2171402
2540000,16,51582758,219.0263,0.2190263
2550000,16,51811520,218.59709999999998,0.21859710000000002
2560000,16,52043709,221.8842,0.2218842
2570000,16,52270631,219.7662,0.21976620000000002
2580000,16,52500743,220.8969,0.2208969
