Size(n),S,Key Comparisons,Time(ms),Time(s)
10000,32,140053,4.9828,0.0049828
20000,32,299810,3.1517999999999997,0.0031518
30000,32,523901,4.2242999999999995,0.0042243
40000,32,639189,4.6196,0.004619600000000001
50000,32,862251,6.8024,0.0068024
60000,32,1109921,5.225899999999999,0.0052259
70000,32,1142390,6.9445,0.0069445
80000,32,1357107,10.277899999999999,0.010277900000000001
90000,32,1585255,10.1823,0.0101823
100000,32,1825340,8.1876,0.0081876
110000,32,2074831,7.509799999999999,0.0075098000000000005
120000,32,2336085,7.8229999999999995,0.007823
130000,32,2618502,8.5834,0.0085834
140000,32,2426151,10.7249,0.0107249
150000,32,2649547,11.7735,0.011773500000000001
160000,32,2876013,12.5115,0.0125115
170000,32,3107362,13.3423,0.013342300000000001
180000,32,3347695,14.0756,0.0140756
190000,32,3593456,14.9454,0.014945400000000001
200000,32,3848901,15.7259,0.0157259
210000,32,4104594,16.525,0.016525
220000,32,4371149,17.3949,0.0173949
230000,32,4640783,19.2163,0.019216300000000002
240000,32,4917895,16.3929,0.016392900000000002
250000,32,5202514,17.232499999999998,0.0172325
260000,32,5495828,17.9892,0.0179892
270000,32,4940959,20.124299999999998,0.0201243
280000,32,5135029,20.7257,0.0207257
290000,32,5363685,20.9999,0.020999900000000002
300000,32,5597312,21.9296,0.0219296
310000,32,5833582,22.509,0.022509
320000,32,6072924,23.3812,0.0233812
330000,32,6312465,25.3154,0.025315400000000002
340000,32,6556548,24.5462,0.0245462
350000,32,6809029,25.6864,0.0256864
360000,32,7056697,25.9167,0.0259167
370000,32,7319466,26.522299999999998,0.026522300000000002
380000,32,7568528,27.226699999999997,0.027226700000000003
390000,32,7828864,28.2749,0.028274900000000002
400000,32,8100336,30.7485,0.0307485
410000,32,8362293,29.5076,0.029507600000000002
420000,32,8634299,30.380899999999997,0.030380900000000002
430000,32,8904641,31.2392,0.0312392
440000,32,9181011,31.5065,0.0315065
450000,32,9462667,32.300399999999996,0.0323004
460000,32,9741730,34.212399999999995,0.034212400000000004
470000,32,10030347,33.818999999999996,0.033819
480000,32,10317125,34.8241,0.034824100000000004
490000,32,10612415,35.5137,0.0355137
500000,32,10900455,36.2418,0.036241800000000005
510000,32,11200336,36.9034,0.0369034
520000,32,11504432,39.0826,0.0390826
530000,32,11190562,39.2286,0.0392286
540000,32,10418552,41.876799999999996,0.041876800000000006
550000,32,10587018,44.1202,0.044120200000000005
560000,32,10825525,44.7863,0.0447863
570000,32,11065944,44.7589,0.044758900000000004
580000,32,11307580,44.9466,0.0449466
590000,32,11547374,46.0366,0.046036600000000004
600000,32,11793064,46.838899999999995,0.0468389
610000,32,12041433,48.8688,0.048868800000000004
620000,32,12286680,47.4045,0.0474045
630000,32,12532580,47.981899999999996,0.0479819
640000,32,12784188,49.1904,0.0491904
650000,32,13037980,50.0758,0.050075800000000004
660000,32,13283593,53.217999999999996,0.053218
670000,32,13547208,50.9359,0.050935900000000006
680000,32,13799150,51.6826,0.0516826
690000,32,14058888,52.781499999999994,0.0527815
700000,32,14317725,55.5484,0.055548400000000005
710000,32,14578776,54.3823,0.0543823
720000,32,14842849,54.872099999999996,0.0548721
730000,32,15106001,56.0533,0.0560533
740000,32,15367986,58.0136,0.058013600000000005
750000,32,15636642,57.336099999999995,0.0573361
760000,32,15900510,58.579499999999996,0.05857950000000001
770000,32,16175422,59.021899999999995,0.0590219
780000,32,16442797,60.9295,0.060929500000000004
790000,32,16722046,60.6127,0.060612700000000005
800000,32,16992722,61.48,0.06148000000000001
810000,32,17272647,62.005399999999995,0.0620054
820000,32,17546882,64.1374,0.0641374
830000,32,17825500,63.4201,0.06342010000000001
840000,32,18113548,64.5664,0.06456640000000001
850000,32,18393510,66.4862,0.06648620000000001
860000,32,18677155,65.815,0.065815
870000,32,18960693,66.7377,0.06673770000000001
880000,32,19246858,67.50869999999999,0.0675087
890000,32,19537962,70.148,0.070148
900000,32,19824680,69.27709999999999,0.06927710000000001
910000,32,20115289,69.9024,0.0699024
920000,32,20411923,71.15599999999999,0.07115600000000001
930000,32,20698481,71.1331,0.0711331
940000,32,21011761,72.228,0.072228
950000,32,21298753,73.65129999999999,0.0736513
960000,32,21594944,74.3048,0.0743048
970000,32,21895908,74.3616,0.0743616
980000,32,22194358,75.91839999999999,0.07591840000000001
990000,32,22501193,76.1473,0.0761473
1000000,32,22811174,77.3818,0.0773818
1010000,32,23119212,78.6451,0.07864510000000001
1020000,32,23418125,78.8826,0.07888260000000001
