Size(n),S,Key Comparisons,Time(ms),Time(s)
10,256,27,2.5629,0.0025629000000000003
20000,256,930539,10.0047,0.0100047
40000,256,1903989,5.1693999999999996,0.0051694
60000,256,4024283,7.3487,0.0073487000000000005
80000,256,3876987,9.401,0.009401000000000001
100000,256,5828683,9.043099999999999,0.0090431
120000,256,8159116,13.6077,0.0136077
140000,256,6236712,15.4292,0.0154292
160000,256,7892507,15.0834,0.0150834
180000,256,9761630,19.2019,0.0192019
200000,256,11838147,18.9715,0.018971500000000002
220000,256,14119894,18.83,0.01883
240000,256,16550512,21.1782,0.0211782
260000,256,19193673,23.2674,0.0232674
280000,256,12742225,23.1432,0.023143200000000003
300000,256,14392403,25.150299999999998,0.0251503
320000,256,16138067,27.1027,0.0271027
340000,256,17963667,28.9785,0.0289785
360000,256,19898861,27.715,0.027715
380000,256,21933379,29.2912,0.029291200000000003
400000,256,24056603,31.4817,0.0314817
420000,256,26293909,34.3666,0.034366600000000004
440000,256,28623581,37.5993,0.0375993
460000,256,31058681,38.4403,0.038440300000000004
480000,256,33570092,41.181,0.041181
500000,256,36189087,43.7951,0.043795100000000003
520000,256,38946199,44.4336,0.044433600000000004
540000,256,24464512,40.7636,0.040763600000000004
560000,256,26057253,43.8217,0.043821700000000005
580000,256,27708056,46.8435,0.0468435
600000,256,29375027,48.174699999999994,0.0481747
620000,256,31119086,49.7219,0.049721900000000006
640000,256,32878496,50.4236,0.050423600000000006
660000,256,34726192,52.709599999999995,0.0527096
680000,256,36592058,54.7251,0.054725100000000006
700000,256,38515205,57.183,0.057183000000000005
720000,256,40467371,59.7547,0.0597547
740000,256,42571429,60.7172,0.060717200000000006
760000,256,44594604,62.6385,0.0626385
780000,256,46814113,66.0767,0.0660767
800000,256,48945308,68.7899,0.0687899
820000,256,51150700,68.69149999999999,0.0686915
840000,256,53498558,71.4383,0.07143830000000001
860000,256,55789055,73.06779999999999,0.0730678
880000,256,58133838,76.2803,0.07628030000000001
900000,256,60575509,80.4025,0.0804025
920000,256,63027724,79.58449999999999,0.0795845
940000,256,65515307,82.0733,0.0820733
960000,256,68102621,84.7795,0.08477950000000001
980000,256,70771305,88.77,0.08877
1000000,256,73362390,89.32629999999999,0.08932630000000001
1020000,256,76085195,91.8344,0.09183440000000001
1040000,256,78886952,93.9037,0.0939037
1060000,256,48406655,86.12469999999999,0.0861247
1080000,256,49978084,86.8513,0.0868513
1100000,256,51554958,88.8941,0.0888941
1120000,256,53217201,90.063,0.090063
1140000,256,54843864,92.966,0.09296600000000001
1160000,256,56518023,95.3856,0.0953856
1180000,256,58221236,95.5744,0.0955744
1200000,256,59919211,98.8269,0.09882690000000001
1220000,256,61704095,99.90589999999999,0.0999059
1240000,256,63491503,102.8618,0.1028618
1260000,256,65254817,103.60199999999999,0.103602
1280000,256,67081574,106.5119,0.1065119
1300000,256,68884923,107.31129999999999,0.10731130000000001
1320000,256,70739849,110.1052,0.1101052
1340000,256,72621973,112.357,0.11235700000000001
1360000,256,74583995,113.50309999999999,0.11350310000000001
1380000,256,76519543,115.86699999999999,0.11586700000000001
1400000,256,78392857,117.61649999999999,0.11761650000000001
1420000,256,80457114,120.3248,0.12032480000000001
1440000,256,82495597,121.8278,0.12182780000000001
1460000,256,84501569,124.8595,0.12485950000000001
1480000,256,86590733,126.92099999999999,0.126921
1500000,256,88630942,128.6687,0.1286687
1520000,256,90789136,131.767,0.131767
1540000,256,92878070,132.85129999999998,0.1328513
1560000,256,95075324,136.8766,0.13687660000000001
1580000,256,97266180,142.8417,0.14284170000000002
1600000,256,99446636,139.7424,0.13974240000000002
1620000,256,101720559,143.5572,0.1435572
1640000,256,103987022,144.15,0.14415
1660000,256,106261855,147.3389,0.14733890000000002
1680000,256,108526299,148.6932,0.1486932
1700000,256,110825158,150.8825,0.1508825
1720000,256,113261714,154.1626,0.1541626
1740000,256,115546937,154.957,0.154957
1760000,256,118017459,158.2536,0.15825360000000002
1780000,256,120350962,161.01579999999998,0.16101580000000001
1800000,256,122828064,162.738,0.16273800000000002
1820000,256,125375046,164.7994,0.1647994
1840000,256,127803682,168.74079999999998,0.16874080000000002
1860000,256,130504638,170.2139,0.1702139
1880000,256,132946826,172.935,0.172935
1900000,256,135477607,173.9873,0.1739873
1920000,256,138117833,177.3639,0.17736390000000002
1940000,256,140787437,179.2028,0.17920280000000002
