 ,S = 16,Size(N) = 10000000
 ,Merge, , ,Hybrid
 ,Key Comparisons, Time taken(ms), ,Key Comparisons, Time taken(ms)
 ,217953807,4976145.8473, ,224274231,1312.5316
 ,217959367,5589397.9147, ,224280923,1543.7785
 ,217952436,5567892.7545, ,224269999,1581.9965
 ,217953792,5601242.630299999, ,224277992,1661.3455999999999
 ,217956741,5583397.5587, ,224261128,1632.7747

Average,217955228,5463615.341099999, ,224272854,1546.4853799999999
