Size(n),S,Key Comparisons,Time(ms),Time(s)
500000,1,8730221,68.095625,0.068095625
500000,2,8730221,50.876833999999995,0.050876834
500000,3,8730209,47.102624999999996,0.047102625
500000,4,8757032,42.439499999999995,0.042439500000000005
500000,5,8757032,42.858791,0.042858791
500000,6,8757032,43.704875,0.043704875000000004
500000,7,8803040,44.198125,0.044198125000000005
500000,8,8928494,41.00875,0.041008750000000004
500000,9,8928494,41.488291,0.041488291000000004
500000,10,8928494,41.482541999999995,0.041482542000000004
500000,11,8928494,41.661291999999996,0.041661292
500000,12,8928494,42.271875,0.042271875
500000,13,8928494,41.582542,0.041582542
500000,14,8928494,41.254917,0.041254917
500000,15,9333729,40.232124999999996,0.040232125
500000,16,9502420,42.781458,0.042781458
500000,17,9502420,41.860459,0.041860459
500000,18,9502420,40.9755,0.040975500000000005
500000,19,9502420,41.006125,0.041006125000000004
500000,20,9502420,40.808583999999996,0.040808584
500000,21,9502420,41.537625,0.041537625
500000,22,9502420,41.322624999999995,0.041322625
500000,23,9502420,40.182708,0.040182708000000004
500000,24,9502420,40.128541,0.040128541000000004
500000,25,9502420,39.91175,0.03991175
500000,26,9502420,40.51025,0.040510250000000005
500000,27,9502420,41.137415999999995,0.041137416
500000,28,9502420,40.957958,0.040957958
500000,29,9502420,40.2155,0.0402155
500000,30,10190597,40.330749999999995,0.040330750000000005
500000,31,10984013,41.188458999999995,0.041188459000000004
500000,32,10984013,40.784333,0.040784333000000006
500000,33,10984013,41.765708,0.041765708000000006
500000,34,10984013,40.733624999999996,0.040733625
500000,35,10984013,40.675,0.040675
500000,36,10984013,40.706165999999996,0.040706166
500000,37,10984013,41.508832999999996,0.041508833
500000,38,10984013,41.605374999999995,0.041605375
500000,39,10984013,40.772708,0.040772708000000005
500000,40,10984013,41.250083,0.041250083
500000,41,10984013,40.716125,0.040716125000000006
500000,42,10984013,42.018916999999995,0.042018917
500000,43,10984013,41.724292,0.041724292
500000,44,10984013,40.783874999999995,0.040783875000000004
500000,45,10984013,40.729124999999996,0.040729125000000005
500000,46,10984013,40.415957999999996,0.040415958
500000,47,10984013,40.912791999999996,0.040912792
500000,48,10984013,42.416125,0.042416125000000006
500000,49,10984013,40.887625,0.040887625000000004
500000,50,10984013,40.976167,0.040976167
500000,51,10984013,40.836292,0.040836292
500000,52,10984013,41.014125,0.041014125000000005
500000,53,10984013,42.811499999999995,0.0428115
500000,54,10984013,40.736374999999995,0.040736375000000005
500000,55,10984013,40.773917,0.040773917
500000,56,10984013,40.463958,0.040463958
500000,57,10984013,40.678625,0.040678625
500000,58,10984013,41.87575,0.04187575
500000,59,10984013,41.540124999999996,0.041540125000000004
500000,60,10984013,40.732833,0.040732833
500000,61,14215016,43.450416999999995,0.043450417000000005
500000,62,14335219,43.910833,0.043910833
500000,63,14335219,44.74825,0.04474825
500000,64,14335219,45.118458,0.045118458
500000,65,14335219,44.044791,0.044044791
500000,66,14335219,44.103125,0.044103125
500000,67,14335219,44.193583,0.044193583
500000,68,14335219,44.51875,0.04451875
500000,69,14335219,43.757833,0.043757833
500000,70,14335219,44.486792,0.044486792000000004
500000,71,14335219,43.558208,0.043558208
500000,72,14335219,44.311792,0.044311792
500000,73,14335219,44.592541,0.044592541
500000,74,14335219,43.856834,0.043856834000000004
500000,75,14335219,43.781042,0.043781042000000006
500000,76,14335219,44.790917,0.044790917
500000,77,14335219,44.413333,0.044413333000000006
500000,78,14335219,44.486833,0.044486833
500000,79,14335219,43.842625,0.043842625
500000,80,14335219,43.745208,0.043745208
500000,81,14335219,43.544875,0.043544875000000004
500000,82,14335219,44.870084,0.044870084000000005
500000,83,14335219,44.590416999999995,0.044590417
500000,84,14335219,43.824208999999996,0.043824209
500000,85,14335219,43.657125,0.043657125000000005
500000,86,14335219,43.557458,0.043557458
500000,87,14335219,47.853541,0.047853541000000006
500000,88,14335219,60.762958999999995,0.060762959000000005
500000,89,14335219,44.744915999999996,0.044744916
500000,90,14335219,43.990083999999996,0.043990084000000006
500000,91,14335219,43.772124999999996,0.043772125
500000,92,14335219,44.796082999999996,0.044796083
500000,93,14335219,44.288333,0.044288333000000006
500000,94,14335219,44.268875,0.044268875000000006
500000,95,14335219,43.754542,0.043754542
500000,96,14335219,43.601791,0.043601791
500000,97,14335219,44.583749999999995,0.044583750000000005
500000,98,14335219,46.169917,0.046169917000000005
500000,99,14335219,44.948,0.044948
500000,100,14335219,44.854625,0.044854625
500000,101,14335219,44.114208,0.044114208
500000,102,14335219,44.4615,0.0444615
500000,103,14335219,44.44375,0.044443750000000004
500000,104,14335219,43.894375,0.043894375
500000,105,14335219,43.665583,0.043665583
500000,106,14335219,44.042916,0.044042916
500000,107,14335219,44.3155,0.0443155
500000,108,14335219,44.547625,0.044547625
500000,109,14335219,44.682583,0.044682583000000005
500000,110,14335219,44.194834,0.044194834
500000,111,14335219,44.367374999999996,0.044367375
500000,112,14335219,44.911625,0.044911625000000004
500000,113,14335219,44.645125,0.044645125
500000,114,14335219,44.082125,0.044082125
500000,115,14335219,43.92425,0.043924250000000005
500000,116,14335219,43.903999999999996,0.043904000000000006
500000,117,14335219,44.352624999999996,0.044352625
500000,118,14335219,45.324749999999995,0.045324750000000004
500000,119,14335219,44.219916999999995,0.044219917000000004
500000,120,14335219,44.525667,0.044525667000000005
500000,121,14335219,44.165,0.044165
500000,122,20967103,53.421209,0.053421209000000004
500000,123,21478656,53.197125,0.053197125000000005
500000,124,21478656,53.209416999999995,0.053209417
500000,125,21478656,52.685375,0.052685375000000007
500000,126,21478656,52.784833,0.052784833
500000,127,21478656,53.582333999999996,0.053582334
500000,128,21478656,52.786167,0.052786167
