Size(n),S,Key Comparisons,Time(ms),Time(s)
100000,1,815024,15.184,0.015184000000000001
100000,2,1307921,21.7934,0.0217934
100000,3,1514790,13.477599999999999,0.013477600000000001
100000,4,1515291,15.5781,0.015578100000000001
100000,5,1515291,13.383999999999999,0.013384
100000,6,1533106,10.331299999999999,0.0103313
100000,7,1536477,10.3384,0.010338400000000001
100000,8,1536477,10.364099999999999,0.010364100000000001
100000,9,1536477,10.0709,0.0100709
100000,10,1536477,10.213899999999999,0.010213900000000001
100000,11,1536477,10.3483,0.010348300000000001
100000,12,1598370,9.7758,0.009775800000000001
100000,13,1618474,9.7157,0.0097157
100000,14,1618474,9.5305,0.0095305
100000,15,1618474,9.5834,0.0095834
100000,16,1618474,9.6709,0.009670900000000001
100000,17,1618474,9.485,0.009485
100000,18,1618474,9.613,0.009613
100000,19,1618474,9.6626,0.0096626
100000,20,1618474,9.314499999999999,0.0093145
100000,21,1618474,8.427299999999999,0.0084273
100000,22,1618474,8.5284,0.0085284
100000,23,1618474,8.3988,0.0083988
100000,24,1745560,8.1794,0.0081794
100000,25,1842720,7.96,0.00796
100000,26,1842720,8.0274,0.0080274
100000,27,1842720,8.145199999999999,0.0081452
100000,28,1842720,8.0308,0.008030800000000001
100000,29,1842720,8.0227,0.0080227
100000,30,1842720,7.978,0.007978
100000,31,1842720,8.1012,0.008101200000000001
100000,32,1842720,7.951,0.007951
100000,33,1842720,8.0158,0.0080158
100000,34,1842720,7.9516,0.0079516
100000,35,1842720,7.964499999999999,0.007964500000000001
100000,36,1842720,8.009,0.008009
100000,37,1842720,7.986199999999999,0.0079862
100000,38,1842720,7.9954,0.0079954
100000,39,1842720,7.955699999999999,0.007955700000000001
100000,40,1842720,7.968999999999999,0.007969
100000,41,1842720,7.962899999999999,0.0079629
100000,42,1842720,7.9975,0.007997500000000001
100000,43,1842720,7.9657,0.007965700000000001
100000,44,1842720,7.9891,0.0079891
100000,45,1842720,7.9620999999999995,0.0079621
100000,46,1842720,7.994599999999999,0.007994600000000001
100000,47,1842720,8.512599999999999,0.0085126
100000,48,1928778,7.9841,0.007984100000000001
100000,49,2363368,8.0174,0.008017400000000001
100000,50,2363368,7.893599999999999,0.0078936
100000,51,2363368,7.9098,0.0079098
100000,52,2363368,7.9632,0.0079632
100000,53,2363368,7.9228,0.0079228
100000,54,2363368,7.8649,0.007864900000000001
100000,55,2363368,7.9169,0.007916900000000001
100000,56,2363368,7.8572999999999995,0.007857300000000001
100000,57,2363368,7.9041999999999994,0.0079042
100000,58,2363368,7.8582,0.007858200000000001
100000,59,2363368,7.8706,0.0078706
100000,60,2363368,7.843999999999999,0.007844
100000,61,2363368,7.9148,0.007914800000000001
100000,62,2363368,7.859699999999999,0.0078597
100000,63,2363368,7.8727,0.0078727
100000,64,2363368,7.841799999999999,0.007841800000000001
100000,65,2363368,7.8556,0.0078556
100000,66,2363368,7.8868,0.007886800000000001
100000,67,2363368,7.8651,0.0078651
100000,68,2363368,7.840599999999999,0.0078406
100000,69,2363368,7.874099999999999,0.0078741
100000,70,2363368,7.867699999999999,0.0078677
100000,71,2363368,7.862299999999999,0.007862300000000001
100000,72,2363368,7.8496999999999995,0.007849700000000001
100000,73,2363368,7.898899999999999,0.0078989
100000,74,2363368,7.8664,0.0078664
100000,75,2363368,7.9182,0.0079182
100000,76,2363368,8.5665,0.008566500000000001
100000,77,2363368,8.0498,0.008049800000000001
100000,78,2363368,7.8671,0.0078671
100000,79,2363368,8.145199999999999,0.0081452
100000,80,2363368,7.8724,0.0078724
100000,81,2363368,7.9060999999999995,0.007906100000000001
100000,82,2363368,7.8774,0.0078774
100000,83,2363368,7.8656999999999995,0.0078657
100000,84,2363368,7.8797,0.0078797
100000,85,2363368,7.862699999999999,0.0078627
100000,86,2363368,8.1298,0.008129800000000001
100000,87,2363368,7.911,0.007911
100000,88,2363368,8.1031,0.0081031
100000,89,2363368,7.879899999999999,0.0078799
100000,90,2363368,7.859,0.007859
100000,91,2363368,7.8758,0.0078758
100000,92,2363368,7.8572999999999995,0.007857300000000001
100000,93,2363368,7.863499999999999,0.0078635
100000,94,2363368,7.8472,0.0078472
100000,95,2363368,7.854699999999999,0.007854700000000001
100000,96,2363368,7.848999999999999,0.007849
100000,97,2749328,8.0353,0.0080353
100000,98,3491193,8.4038,0.008403800000000001
100000,99,3491193,8.3536,0.008353600000000001
100000,100,3491193,8.4513,0.0084513
100000,101,3491193,8.351099999999999,0.0083511
100000,102,3491193,8.6608,0.0086608
100000,103,3491193,8.4033,0.0084033
100000,104,3491193,8.5885,0.0085885
100000,105,3491193,8.4322,0.0084322
100000,106,3491193,9.0084,0.0090084
100000,107,3491193,8.5117,0.0085117
100000,108,3491193,8.3395,0.0083395
100000,109,3491193,8.4421,0.008442100000000001
100000,110,3491193,8.3514,0.0083514
100000,111,3491193,8.385399999999999,0.008385400000000001
100000,112,3491193,8.3695,0.0083695
100000,113,3491193,8.5185,0.0085185
100000,114,3491193,8.3734,0.008373400000000001
100000,115,3491193,8.361699999999999,0.0083617
100000,116,3491193,8.6481,0.0086481
100000,117,3491193,8.374699999999999,0.0083747
100000,118,3491193,8.6349,0.008634900000000001
100000,119,3491193,8.498899999999999,0.0084989
100000,120,3491193,8.6417,0.0086417
100000,121,3491193,8.409799999999999,0.0084098
100000,122,3491193,8.6426,0.0086426
100000,123,3491193,8.3644,0.008364400000000001
100000,124,3491193,8.545499999999999,0.008545500000000001
100000,125,3491193,8.4584,0.008458400000000001
100000,126,3491193,8.4176,0.0084176
100000,127,3491193,8.7442,0.0087442
100000,128,3491193,8.3881,0.0083881
