Size(n),S,Key Comparisons,Time(ms),Time(s)
5000000,1,103975968,718.9653,0.7189653
5000000,2,103975968,642.0110999999999,0.6420111000000001
5000000,3,103975648,602.5405999999999,0.6025406000000001
5000000,4,104036367,600.7488999999999,0.6007489
5000000,5,104481287,592.807,0.5928070000000001
5000000,6,104481287,570.1351,0.5701351
5000000,7,104481287,569.8691,0.5698691
5000000,8,104481287,573.9004,0.5739004000000001
5000000,9,105501465,565.0523999999999,0.5650524
5000000,10,107137954,552.9366,0.5529366
5000000,11,107137954,560.3027,0.5603027
5000000,12,107137954,562.9253,0.5629253000000001
5000000,13,107137954,557.2631,0.5572631
5000000,14,107137954,553.5437,0.5535437000000001
5000000,15,107137954,552.3596,0.5523596000000001
5000000,16,107137954,555.9877,0.5559877000000001
5000000,17,107137954,554.0479,0.5540479
5000000,18,107137954,561.4286999999999,0.5614287
5000000,19,114422304,537.7277,0.5377277
5000000,20,115078174,540.5387999999999,0.5405388
5000000,21,115078174,531.3756,0.5313756000000001
5000000,22,115078174,532.025,0.5320250000000001
5000000,23,115078174,545.0011,0.5450011
5000000,24,115078174,536.3951,0.5363951
5000000,25,115078174,533.0204,0.5330204000000001
5000000,26,115078174,540.7406,0.5407406
5000000,27,115078174,541.7613,0.5417613
5000000,28,115078174,542.1689,0.5421689000000001
5000000,29,115078174,552.0973,0.5520973
5000000,30,115078174,543.4635999999999,0.5434636
5000000,31,115078174,540.2917,0.5402917
5000000,32,115078174,541.1644,0.5411644
5000000,33,115078174,599.0495999999999,0.5990496000000001
5000000,34,115078174,535.3448999999999,0.5353449
5000000,35,115078174,547.4384,0.5474384
5000000,36,115078174,538.3648,0.5383648000000001
5000000,37,115078174,554.2658,0.5542658
5000000,38,131532970,550.2624,0.5502624
5000000,39,134542395,551.9434,0.5519434000000001
5000000,40,134542395,544.4071,0.5444071
5000000,41,134542395,538.7658,0.5387658000000001
5000000,42,134542395,541.1166999999999,0.5411167
5000000,43,134542395,545.5101999999999,0.5455102000000001
5000000,44,134542395,536.5621,0.5365621
5000000,45,134542395,537.5164,0.5375164
5000000,46,134542395,533.5522,0.5335522
5000000,47,134542395,546.553,0.5465530000000001
5000000,48,134542395,545.8353999999999,0.5458354000000001
5000000,49,134542395,539.6039,0.5396039
5000000,50,134542395,539.5489,0.5395489
5000000,51,134542395,549.6024,0.5496024
5000000,52,134542395,542.0917999999999,0.5420918
5000000,53,134542395,542.7664,0.5427664
5000000,54,134542395,544.6386,0.5446386000000001
5000000,55,134542395,555.6102,0.5556102
5000000,56,134542395,534.8774,0.5348774000000001
5000000,57,134542395,548.0935999999999,0.5480936000000001
5000000,58,134542395,547.2967,0.5472967000000001
5000000,59,134542395,558.2835,0.5582835
